begintime,sk_object,duration,integrity,M8000C26,M8000C27,M8000C29,M8000C30,M8000C32,M8000C24,M8000C6,M8000C7,M8000C8,M8000C9,M8000C11,M8000C13,M8000C14,M8000C15,M8000C16,M8000C33,M8000C34,M8000C35,M8000C36,M8000C37,M8000C38,M8000C39,M8000C40,M8000C41,M8000C42,M8000C43,M8000C44,M8000C45,M8000C46
2022-03-19 09:00:00,16013.0,60.0,100.0,0.0,0.0,4577.0,5693.0,0.0,0.0,0.0,0.0,0.0,0.0,365314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 11:00:00,16018.0,60.0,100.0,0.0,0.0,29642.0,36760.0,0.0,1.0,0.0,0.0,0.0,0.0,336255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 15:00:00,16026.0,60.0,100.0,0.0,0.0,28932.0,35757.0,0.0,1.0,0.0,0.0,0.0,0.0,113946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 19:00:00,16015.0,60.0,100.0,0.0,0.0,39180.0,48400.0,0.0,0.0,0.0,0.0,0.0,0.0,132999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 12:00:00,16016.0,60.0,100.0,0.0,0.0,10939.0,13990.0,0.0,0.0,0.0,0.0,0.0,0.0,319623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 17:00:00,16027.0,60.0,100.0,0.0,0.0,12963.0,16184.0,0.0,0.0,0.0,0.0,0.0,0.0,126843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 12:00:00,16026.0,60.0,100.0,0.0,0.0,31941.0,39558.0,0.0,0.0,0.0,0.0,0.0,0.0,123954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 23:00:00,16020.0,60.0,100.0,0.0,0.0,37261.0,47598.0,0.0,0.0,0.0,0.0,0.0,0.0,282674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 01:00:00,16015.0,60.0,100.0,0.0,0.0,21127.0,27700.0,0.0,0.0,1.0,1.0,0.0,0.0,55097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 13:00:00,16013.0,50.0,83.33333333333333,0.0,0.0,3535.0,4374.0,0.0,0.0,1.0,1.0,0.0,0.0,299584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 02:00:00,16021.0,60.0,100.0,0.0,0.0,21863.0,28356.0,0.0,0.0,0.0,0.0,0.0,0.0,139346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 13:00:00,16015.0,60.0,100.0,0.0,0.0,44855.0,56004.0,0.0,0.0,0.0,0.0,0.0,0.0,113016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 02:00:00,16015.0,60.0,100.0,0.0,0.0,20744.0,27550.0,0.0,0.0,0.0,0.0,0.0,0.0,53307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 11:00:00,16025.0,60.0,100.0,0.0,0.0,3935.0,4855.0,0.0,0.0,0.0,0.0,0.0,0.0,133581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,16015.0,60.0,100.0,0.0,0.0,38126.0,48045.0,0.0,0.0,0.0,0.0,0.0,0.0,111270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 10:00:00,16011.0,60.0,100.0,0.0,0.0,9448.0,11151.0,0.0,0.0,0.0,0.0,0.0,0.0,334572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,16013.0,60.0,100.0,0.0,0.0,2283.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,131997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 04:00:00,16013.0,60.0,100.0,0.0,0.0,2019.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,131422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 21:00:00,16012.0,60.0,100.0,0.0,0.0,22910.0,25193.0,0.0,2.0,0.0,0.0,0.0,0.0,117440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:00:00,16012.0,60.0,100.0,0.0,0.0,12023.0,15592.0,0.0,0.0,0.0,0.0,0.0,0.0,42343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 22:00:00,16017.0,60.0,100.0,0.0,0.0,2885.0,3621.0,0.0,0.0,0.0,0.0,0.0,0.0,371040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 17:00:00,16019.0,60.0,100.0,0.0,0.0,19640.0,25134.0,0.0,0.0,0.0,0.0,0.0,0.0,120126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 23:00:00,16020.0,60.0,100.0,0.0,0.0,37293.0,47556.0,0.0,0.0,0.0,0.0,0.0,0.0,289852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,16023.0,60.0,100.0,0.0,0.0,21243.0,26452.0,0.0,0.0,0.0,0.0,0.0,0.0,341288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 17:00:00,16027.0,60.0,100.0,0.0,0.0,12255.0,15287.0,0.0,0.0,0.0,0.0,0.0,0.0,128850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 15:00:00,16026.0,60.0,100.0,0.0,0.0,30451.0,38098.0,0.0,0.0,0.0,0.0,0.0,0.0,126017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 04:00:00,16021.0,60.0,100.0,0.0,0.0,18549.0,24264.0,0.0,0.0,0.0,0.0,0.0,0.0,129494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,16010.0,60.0,100.0,0.0,0.0,1132.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,338120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 23:00:00,16019.0,60.0,100.0,0.0,0.0,20021.0,26211.0,0.0,0.0,0.0,0.0,0.0,0.0,91257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 12:00:00,16010.0,60.0,100.0,0.0,0.0,1875.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,328156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,16022.0,60.0,100.0,0.0,0.0,33778.0,41560.0,0.0,0.0,0.0,0.0,0.0,0.0,134264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,16012.0,60.0,100.0,0.0,0.0,18721.0,22537.0,0.0,0.0,0.0,0.0,0.0,0.0,78874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,16023.0,60.0,100.0,0.0,0.0,21245.0,25884.0,0.0,1.0,0.0,0.0,0.0,0.0,382940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,16023.0,60.0,100.0,0.0,0.0,16302.0,21253.0,0.0,0.0,0.0,0.0,0.0,0.0,203151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 16:00:00,16018.0,60.0,100.0,0.0,0.0,31958.0,40010.0,0.0,0.0,0.0,0.0,0.0,0.0,341713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 22:00:00,16009.0,60.0,100.0,0.0,0.0,34501.0,41692.0,0.0,1.0,0.0,0.0,0.0,0.0,399664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,16026.0,60.0,100.0,0.0,0.0,20650.0,27127.0,0.0,0.0,0.0,0.0,0.0,0.0,52077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 07:00:00,16019.0,60.0,100.0,0.0,0.0,22585.0,29103.0,0.0,0.0,0.0,0.0,0.0,0.0,101495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,16020.0,60.0,100.0,0.0,0.0,41388.0,52572.0,0.0,1.0,0.0,0.0,0.0,0.0,257587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 04:00:00,16023.0,60.0,100.0,0.0,0.0,16231.0,21488.0,0.0,0.0,0.0,0.0,0.0,0.0,138454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 02:00:00,16017.0,60.0,100.0,0.0,0.0,2120.0,2818.0,0.0,0.0,0.0,0.0,0.0,0.0,130552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 01:00:00,16009.0,60.0,100.0,0.0,0.0,24954.0,32866.0,0.0,0.0,0.0,0.0,0.0,0.0,137511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 16:00:00,16015.0,60.0,100.0,0.0,0.0,41080.0,51311.0,0.0,1.0,0.0,0.0,0.0,0.0,115734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 16:00:00,16024.0,60.0,100.0,0.0,0.0,8867.0,10409.0,0.0,0.0,1.0,1.0,0.0,0.0,310960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,16010.0,60.0,100.0,0.0,0.0,349.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,126731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 09:00:00,16026.0,60.0,100.0,0.0,0.0,30294.0,37984.0,0.0,1.0,0.0,0.0,0.0,0.0,126496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 22:00:00,16020.0,60.0,100.0,0.0,0.0,47024.0,57251.0,0.0,1.0,0.0,0.0,0.0,0.0,398527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 12:00:00,16018.0,60.0,100.0,0.0,0.0,28771.0,35948.0,0.0,0.0,0.0,0.0,0.0,0.0,319622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 01:00:00,16015.0,60.0,100.0,0.0,0.0,21643.0,28632.0,0.0,0.0,0.0,0.0,0.0,0.0,61961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,16018.0,60.0,100.0,0.0,0.0,32414.0,40619.0,0.0,0.0,0.0,0.0,0.0,0.0,341297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 01:00:00,16011.0,60.0,100.0,0.0,0.0,3362.0,4248.0,0.0,1.0,0.0,0.0,0.0,0.0,137507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 17:00:00,16012.0,60.0,100.0,0.0,0.0,18939.0,21117.0,0.0,0.0,0.0,0.0,0.0,0.0,91890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 17:00:00,16017.0,60.0,100.0,0.0,0.0,4941.0,5980.0,0.0,0.0,0.0,0.0,0.0,0.0,345099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 14:00:00,16019.0,60.0,100.0,0.0,0.0,21541.0,27397.0,0.0,0.0,0.0,0.0,0.0,0.0,112432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 04:00:00,16012.0,60.0,100.0,0.0,0.0,11060.0,14387.0,0.0,0.0,0.0,0.0,0.0,0.0,34768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 02:00:00,16026.0,60.0,100.0,0.0,0.0,20933.0,27235.0,0.0,0.0,0.0,0.0,0.0,0.0,50473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 08:00:00,16013.0,60.0,100.0,0.0,0.0,3625.0,4546.0,0.0,0.0,0.0,0.0,0.0,0.0,334876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 21:00:00,16020.0,60.0,100.0,0.0,0.0,47899.0,57388.0,0.0,1.0,0.0,0.0,0.0,0.0,421930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 07:00:00,16014.0,60.0,100.0,0.0,0.0,10568.0,13414.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 04:00:00,16010.0,60.0,100.0,0.0,0.0,247.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,131407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,16015.0,60.0,100.0,0.0,0.0,20388.0,27113.0,0.0,0.0,0.0,0.0,0.0,0.0,49848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 11:00:00,16024.0,60.0,100.0,0.0,0.0,9360.0,11013.0,0.0,0.0,0.0,0.0,0.0,0.0,330405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 20:00:00,16017.0,60.0,100.0,0.0,0.0,4114.0,5033.0,0.0,0.0,0.0,0.0,0.0,0.0,410776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,16019.0,60.0,100.0,0.0,0.0,23187.0,29561.0,0.0,0.0,0.0,0.0,0.0,0.0,120200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 06:00:00,16019.0,60.0,100.0,0.0,0.0,17624.0,23340.0,0.0,0.0,0.0,0.0,0.0,0.0,66372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,16016.0,60.0,100.0,0.0,0.0,6351.0,8511.0,0.0,0.0,0.0,0.0,0.0,0.0,133405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 23:00:00,16014.0,60.0,100.0,0.0,0.0,8248.0,10406.0,0.0,0.0,0.0,0.0,0.0,0.0,93377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 10:00:00,16025.0,60.0,100.0,0.0,0.0,4202.0,5083.0,0.0,0.0,0.0,0.0,0.0,0.0,131844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 06:00:00,16010.0,60.0,100.0,0.0,0.0,781.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,191710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 17:00:00,16010.0,60.0,100.0,0.0,0.0,4151.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0,354317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 14:00:00,16020.0,60.0,100.0,0.0,0.0,40331.0,49780.0,0.0,0.0,0.0,0.0,0.0,0.0,305016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 05:00:00,16019.0,60.0,100.0,0.0,0.0,17221.0,23002.0,0.0,1.0,0.0,0.0,0.0,0.0,52293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 21:00:00,16020.0,42.0,70.0,0.0,0.0,34675.0,41964.0,0.0,0.0,1.0,1.0,0.0,0.0,277199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,16013.0,60.0,100.0,0.0,0.0,3651.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,331903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:00:00,16015.0,60.0,100.0,0.0,0.0,42780.0,52809.0,0.0,1.0,0.0,0.0,0.0,0.0,120488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,16024.0,60.0,100.0,0.0,0.0,3940.0,5240.0,0.0,0.0,0.0,0.0,0.0,0.0,133402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,16025.0,60.0,100.0,0.0,0.0,2453.0,3269.0,0.0,0.0,0.0,0.0,0.0,0.0,53837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 13:00:00,16014.0,60.0,100.0,0.0,0.0,13281.0,16159.0,0.0,1.0,1.0,1.0,0.0,0.0,113590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 02:00:00,16025.0,60.0,100.0,0.0,0.0,2396.0,3186.0,0.0,0.0,0.0,0.0,0.0,0.0,49222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 12:00:00,16027.0,60.0,100.0,0.0,0.0,11378.0,14242.0,0.0,0.0,0.0,0.0,0.0,0.0,126760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 04:00:00,16011.0,60.0,100.0,0.0,0.0,2496.0,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,138447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,16024.0,60.0,100.0,0.0,0.0,9605.0,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,382671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 21:00:00,16009.0,60.0,100.0,0.0,0.0,38613.0,45656.0,0.0,0.0,0.0,0.0,0.0,0.0,408465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 10:00:00,16023.0,60.0,100.0,0.0,0.0,17242.0,21113.0,0.0,0.0,0.0,0.0,0.0,0.0,343815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 00:00:00,16015.0,60.0,100.0,0.0,0.0,25525.0,33129.0,0.0,0.0,0.0,0.0,0.0,0.0,70777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,16010.0,60.0,100.0,0.0,0.0,2102.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,349525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 04:00:00,16013.0,60.0,100.0,0.0,0.0,1974.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,129502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 14:00:00,16018.0,60.0,100.0,0.0,0.0,31382.0,38723.0,0.0,0.0,0.0,0.0,0.0,0.0,322321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 15:00:00,16018.0,60.0,100.0,0.0,0.0,29464.0,36770.0,0.0,0.0,0.0,0.0,0.0,0.0,312011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 21:00:00,16012.0,60.0,100.0,0.0,0.0,23454.0,25986.0,0.0,1.0,0.0,0.0,0.0,0.0,140028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 04:00:00,16017.0,60.0,100.0,0.0,0.0,2205.0,2934.0,0.0,0.0,0.0,0.0,0.0,0.0,138802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 01:00:00,16023.0,60.0,100.0,0.0,0.0,14066.0,18659.0,0.0,0.0,0.0,0.0,0.0,0.0,137511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,16019.0,60.0,100.0,0.0,0.0,19829.0,25091.0,0.0,1.0,0.0,0.0,0.0,0.0,121903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,16012.0,60.0,100.0,0.0,0.0,20644.0,23256.0,0.0,0.0,0.0,0.0,0.0,0.0,90229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,16013.0,60.0,100.0,0.0,0.0,3630.0,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,311031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
