begintime,sk_object,73436939,73436941,73441493,73441494,duration
2022-03-01 14:00:00,7671774.0,181423.0,166098.0,0.0,462201568.0,PT3600S
2022-03-01 14:00:00,7671775.0,2513475.0,2266741.0,0.0,3051572236.0,PT3600S
2022-03-01 14:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7671777.0,4178128.0,3849273.0,0.0,4290343729.0,PT3600S
2022-03-01 14:00:00,7671778.0,2367933.0,2147837.0,0.0,2640746874.0,PT3600S
2022-03-01 14:00:00,7671779.0,1977481.0,1795231.0,0.0,1706514952.0,PT3600S
2022-03-01 14:00:00,7671780.0,376485.0,352649.0,0.0,1043608336.0,PT3600S
2022-03-01 14:00:00,7671781.0,95411.0,86166.0,0.0,227158195.0,PT3600S
2022-03-01 14:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7671783.0,2803869.0,2545621.0,0.0,3852397197.0,PT3600S
2022-03-01 14:00:00,7671784.0,276961.0,253388.0,0.0,689105261.0,PT3600S
2022-03-01 15:00:00,7671771.0,1207334.0,1035144.0,0.0,1330141584.0,PT3600S
2022-03-01 15:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7671774.0,175950.0,166186.0,0.0,461338648.0,PT3600S
2022-03-01 15:00:00,7671775.0,2445158.0,2226289.0,0.0,3020425981.0,PT3600S
2022-03-01 15:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7671777.0,4095637.0,3776689.0,0.0,4258332755.0,PT3600S
2022-03-01 15:00:00,7671778.0,2275774.0,2088372.0,0.0,2595916160.0,PT3600S
2022-03-01 15:00:00,7671779.0,1943846.0,1745755.0,0.0,1678235906.0,PT3600S
2022-03-01 15:00:00,7671780.0,371354.0,351933.0,0.0,1042741617.0,PT3600S
2022-03-01 15:00:00,7671781.0,94712.0,87300.0,0.0,229218185.0,PT3600S
2022-03-01 15:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7671783.0,2714184.0,2490650.0,0.0,3797375354.0,PT3600S
2022-03-01 15:00:00,7671784.0,277044.0,254536.0,0.0,695539315.0,PT3600S
2022-03-01 16:00:00,7671771.0,1140940.0,999633.0,0.0,1290115913.0,PT3600S
2022-03-01 16:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7671774.0,172501.0,162564.0,0.0,453998846.0,PT3600S
2022-03-01 16:00:00,7671775.0,2344858.0,2146829.0,0.0,2910446207.0,PT3600S
2022-03-01 16:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7671777.0,3945386.0,3647122.0,0.0,4111155548.0,PT3600S
2022-03-01 16:00:00,7671778.0,2237027.0,2028285.0,0.0,2524551509.0,PT3600S
2022-03-01 16:00:00,7671779.0,1910370.0,1694867.0,0.0,1619137414.0,PT3600S
2022-03-01 16:00:00,7671780.0,371811.0,346191.0,0.0,1027531750.0,PT3600S
2022-03-01 16:00:00,7671781.0,92518.0,84307.0,0.0,222749527.0,PT3600S
2022-03-01 16:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7671783.0,2618878.0,2410247.0,0.0,3680394797.0,PT3600S
2022-03-01 16:00:00,7671784.0,266251.0,248042.0,0.0,684676208.0,PT3600S
2022-03-01 17:00:00,7671771.0,1141444.0,1005063.0,0.0,1291997826.0,PT3600S
2022-03-01 17:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7671774.0,173409.0,163933.0,0.0,459089284.0,PT3600S
2022-03-01 17:00:00,7671775.0,2360048.0,2166618.0,0.0,2938522730.0,PT3600S
2022-03-01 17:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
