begintime,sk_object,duration,M8013C80,M8013C81,M8013C5,M8013C6,M8013C10,M8013C11,M8013C7,M8013C9,M8013C0,M8013C1,M8013C2,M8013C3,M8013C4,M8013C12,M8013C13,M8013C15,M8013C16,M8013C17,M8013C18,M8013C19,M8013C21,M8013C24,M8013C25,M8013C26,M8013C27,M8013C28,M8013C29,M8013C30,M8013C31,M8013C32,M8013C33,M8013C34,M8013C35,M8013C36,M8013C37,M8013C38,M8013C39,M8013C40,M8013C41,M8013C42,M8013C43,M8013C44,M8013C45,M8013C46,M8013C47,M8013C48,M8013C49,M8013C50,M8013C51,M8013C52,M8013C53,M8013C54,M8013C55,M8013C56,M8013C57,M8013C58,M8013C60,M8013C69,M8013C61,M8013C62,M8013C63,M8013C64,M8013C65,M8013C66,M8013C67,M8013C68,M8013C70,M8013C71,M8013C72,M8013C73,M8013C74,M8013C75,M8013C76,M8013C77,M8013C78,M8013C79,M8013C82,M8013C83,M8013C84,M8013C85,M8013C86,M8013C87,M8013C88,M8013C89,M8013C90,M8013C91,M8013C92,M8013C93,M8013C94,M8013C95,M8013C96,M8013C97,M8013C99,M8013C100,M8013C101,M8013C102,M8013C103,M8013C104,M8013C105,M8013C106,M8013C107,M8013C108,M8013C109,M8013C110,M8013C111,M8013C112,M8013C113,M8013C114,M8013C115,M8013C116,M8013C117,M8013C118,M8013C119,M8013C121,M8013C122,M8013C123,M8013C124
2022-03-11 01:00:00,16952.0,15,0.0,0.0,1021.0,0.0,4.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,1.0,587.0,0.0,0.0,435.0,301.0,285.0,0.0,6347624.0,12331031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,285.0,301.0,0.0,0.0,0.0,0.0,0.0,1021.0,1021.0,589.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,435.0,301.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16953.0,15,0.0,0.0,2072.0,2.0,7.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,2.0,1383.0,0.0,0.0,664.0,476.0,934.0,0.0,14122220.0,27560030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,934.0,476.0,0.0,0.0,0.0,0.0,0.0,2072.0,2073.0,1420.0,3.0,1420.0,3.0,0.0,6.0,6.0,6.0,6.0,1383.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,664.0,476.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16954.0,15,0.0,0.0,323.0,2.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,77.0,35.0,213.0,0.0,437235.0,4029502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,213.0,35.0,0.0,0.0,0.0,0.0,0.0,323.0,323.0,250.0,1.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,246.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,77.0,35.0,215.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16955.0,15,0.0,0.0,318.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0,254.0,0.0,0.0,74.0,116.0,129.0,0.0,1566779.0,3745059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,129.0,116.0,0.0,0.0,0.0,0.0,0.0,318.0,318.0,261.0,2.0,261.0,2.0,0.0,1.0,1.0,1.0,1.0,254.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,0.0,0.0,74.0,116.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16956.0,15,0.0,0.0,85.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,23.0,29.0,33.0,0.0,1340325.0,3054510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16957.0,15,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,12.0,14.0,0.0,458077.0,1511404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16958.0,15,0.0,0.0,42.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,2.0,2.0,0.0,82531.0,865292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16959.0,15,0.0,0.0,1275.0,0.0,6.0,0.0,0.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,773.0,1.0,0.0,493.0,352.0,430.0,0.0,6868465.0,13621045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,430.0,352.0,0.0,0.0,0.0,0.0,0.0,1275.0,1275.0,786.0,3.0,784.0,3.0,2.0,5.0,5.0,5.0,5.0,774.0,763.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,493.0,352.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 01:00:00,16960.0,15,0.0,0.0,2731.0,0.0,4.0,0.0,0.0,931.0,0.0,0.0,1.0,0.0,0.0,1.0,1804.0,5.0,0.0,901.0,685.0,1145.0,0.0,13052983.0,36461177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,1145.0,685.0,0.0,0.0,0.0,0.0,0.0,2731.0,2730.0,1835.0,2.0,1832.0,2.0,3.0,1.0,1.0,1.0,1.0,1809.0,1799.0,0.0,0.0,0.0,0.0,0.0,2.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,901.0,685.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 01:00:00,16961.0,15,0.0,0.0,2667.0,1.0,10.0,0.0,0.0,800.0,0.0,0.0,2.0,0.0,0.0,1.0,1859.0,4.0,0.0,778.0,664.0,1226.0,0.0,14790487.0,37499086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,1226.0,664.0,0.0,0.0,0.0,0.0,0.0,2667.0,2667.0,1921.0,3.0,1919.0,3.0,2.0,10.0,10.0,10.0,10.0,1863.0,1845.0,1.0,0.0,0.0,0.0,0.0,0.0,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,779.0,666.0,1226.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16962.0,15,0.0,0.0,220.0,5.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,48.0,77.0,100.0,0.0,1781349.0,5003327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,178.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.0,77.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16963.0,15,0.0,0.0,256.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,142.0,12.0,102.0,0.0,283008.0,1468942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,102.0,12.0,0.0,0.0,0.0,0.0,0.0,256.0,256.0,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,142.0,12.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16964.0,15,0.0,0.0,2640.0,15.0,1.0,0.0,0.0,912.0,0.0,0.0,2.0,0.0,0.0,0.0,1747.0,6.0,0.0,908.0,743.0,1004.0,0.0,16245395.0,30732757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,1004.0,743.0,0.0,0.0,0.0,0.0,0.0,2640.0,2640.0,1774.0,2.0,1772.0,2.0,1.0,10.0,10.0,10.0,10.0,1753.0,1724.0,1.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,909.0,744.0,1004.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16965.0,15,0.0,0.0,292.0,0.0,4.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,94.0,28.0,170.0,0.0,254049.0,2733346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,170.0,28.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,219.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,0.0,0.0,0.0,0.0,94.0,28.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16966.0,15,0.0,0.0,109.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,5.0,9.0,98.0,0.0,991398.0,996823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,98.0,6.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,104.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,10.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16967.0,15,0.0,0.0,91.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,37.0,13.0,41.0,0.0,63119.0,338812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,56.0,1.0,56.0,1.0,0.0,1.0,1.0,1.0,1.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,37.0,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16968.0,15,0.0,0.0,1006.0,0.0,4.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,2.0,698.0,3.0,0.0,276.0,249.0,481.0,0.0,9663063.0,16786731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,481.0,249.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,744.0,2.0,743.0,2.0,1.0,5.0,5.0,5.0,5.0,701.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,277.0,249.0,483.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,14.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 01:00:00,16969.0,15,0.0,0.0,868.0,1.0,3.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,1.0,0.0,360.0,266.0,243.0,0.0,5455093.0,8959782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,243.0,266.0,0.0,0.0,0.0,0.0,0.0,868.0,868.0,514.0,0.0,514.0,0.0,0.0,4.0,4.0,4.0,4.0,510.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,360.0,266.0,245.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16970.0,15,0.0,0.0,33.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,21.0,12.0,4.0,0.0,4022.0,25270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16971.0,15,0.0,0.0,161.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,36.0,22.0,103.0,0.0,1623291.0,2271407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,103.0,22.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,22.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16972.0,15,0.0,0.0,3979.0,8.0,16.0,0.0,0.0,1331.0,0.0,0.0,4.0,0.0,0.0,0.0,2653.0,6.0,0.0,1249.0,1005.0,1735.0,0.0,36148575.0,51177503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,1735.0,1004.0,0.0,0.0,0.0,0.0,0.0,3979.0,3979.0,2771.0,3.0,2763.0,3.0,8.0,12.0,12.0,12.0,12.0,2659.0,2631.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,1249.0,1006.0,1735.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,68.0,0.0,16.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 01:00:00,16973.0,15,0.0,0.0,110.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,50.0,28.0,32.0,0.0,901179.0,1321917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,61.0,3.0,61.0,3.0,0.0,2.0,2.0,2.0,2.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,50.0,28.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16974.0,15,0.0,0.0,88.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,31.0,28.0,29.0,0.0,117187.0,715532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16975.0,15,0.0,0.0,1620.0,0.0,7.0,0.0,0.0,515.0,0.0,0.0,1.0,0.0,0.0,2.0,1131.0,2.0,0.0,461.0,400.0,759.0,0.0,7866812.0,21878913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,759.0,400.0,0.0,0.0,0.0,0.0,0.0,1620.0,1620.0,1165.0,1.0,1164.0,1.0,1.0,1.0,1.0,1.0,1.0,1133.0,1129.0,1.0,0.0,0.0,0.0,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,461.0,400.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,19.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,16976.0,15,0.0,0.0,1382.0,1.0,3.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,3.0,927.0,1.0,0.0,444.0,327.0,611.0,0.0,10455210.0,19443344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,611.0,328.0,0.0,0.0,0.0,0.0,0.0,1382.0,1382.0,944.0,2.0,943.0,2.0,1.0,4.0,4.0,4.0,4.0,928.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,445.0,327.0,611.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 01:15:00,16884.0,15,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,9.0,105.0,0.0,45717.0,100907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,9.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114.0,0.0,0.0,0.0,0.0,0.0,9.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16885.0,15,0.0,0.0,94.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,65.0,15.0,14.0,0.0,71911.0,271392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,65.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
