begintime,sk_object,duration,integrity,M8049C0,M8049C1,M8049C2,M8049C3
2022-03-18 03:00:00,21837.0,60.0,100.0,35.0,21651.0,7405.0,22240.0
2022-03-18 01:00:00,21832.0,60.0,100.0,26.0,25970.0,8766.0,26808.0
2022-03-11 08:00:00,21823.0,60.0,100.0,387.0,43901.0,32395.0,65539.0
2022-03-17 00:00:00,21825.0,60.0,100.0,232.0,43316.0,35451.0,71337.0
2022-03-18 22:00:00,21829.0,60.0,100.0,294.0,27594.0,19281.0,43503.0
2022-03-16 22:00:00,21831.0,60.0,100.0,431.0,26959.0,19795.0,45299.0
2022-03-18 07:00:00,21835.0,60.0,100.0,140.0,43819.0,16487.0,58021.0
2022-03-18 01:00:00,21834.0,60.0,100.0,143.0,50896.0,10188.0,53783.0
2022-03-15 12:00:00,21820.0,60.0,100.0,110.0,36025.0,16740.0,45980.0
2022-03-16 09:00:00,21829.0,60.0,100.0,157.0,34476.0,16814.0,43803.0
2022-03-15 11:00:00,21836.0,60.0,100.0,96.0,23444.0,17137.0,35560.0
2022-03-17 14:00:00,21838.0,60.0,100.0,72.0,17163.0,17809.0,23559.0
2022-03-11 17:00:00,21837.0,60.0,100.0,103.0,20182.0,17627.0,31465.0
2022-03-18 18:00:00,21830.0,60.0,100.0,29.0,14051.0,17016.0,26434.0
2022-03-12 05:00:00,21830.0,60.0,100.0,14.0,14798.0,1286.0,15109.0
2022-03-18 07:00:00,21837.0,60.0,100.0,88.0,21457.0,17302.0,31964.0
2022-03-15 08:00:00,21823.0,60.0,100.0,340.0,46500.0,25290.0,54946.0
2022-03-12 04:00:00,21821.0,60.0,100.0,20.0,33760.0,2540.0,36251.0
2022-03-15 10:00:00,21824.0,60.0,100.0,334.0,41478.0,20945.0,53386.0
2022-03-18 21:00:00,21827.0,60.0,100.0,482.0,31658.0,33399.0,63280.0
2022-03-16 09:00:00,21820.0,60.0,100.0,123.0,35094.0,17805.0,46464.0
2022-03-11 00:00:00,21835.0,60.0,100.0,160.0,46042.0,13466.0,51731.0
2022-03-16 03:00:00,21828.0,60.0,100.0,45.0,30459.0,15465.0,30820.0
2022-03-17 17:00:00,21824.0,60.0,100.0,308.0,42333.0,36865.0,69926.0
2022-03-19 14:00:00,21833.0,60.0,100.0,32.0,20077.0,18935.0,25523.0
2022-03-17 03:00:00,21826.0,60.0,100.0,139.0,38850.0,4882.0,40452.0
2022-03-12 07:00:00,21833.0,60.0,100.0,11.0,17423.0,1678.0,17784.0
2022-03-17 01:00:00,21821.0,60.0,100.0,23.0,33135.0,11170.0,34050.0
2022-03-17 04:00:00,21833.0,60.0,100.0,9.0,18573.0,2086.0,18811.0
2022-03-18 04:00:00,21829.0,60.0,100.0,60.0,30549.0,12271.0,34334.0
2022-03-19 05:00:00,21827.0,60.0,100.0,102.0,39375.0,3665.0,40449.0
2022-03-12 21:00:00,21837.0,60.0,100.0,143.0,19313.0,16368.0,28727.0
2022-03-13 11:00:00,21827.0,60.0,100.0,265.0,45819.0,19245.0,50709.0
2022-03-15 23:00:00,21826.0,60.0,100.0,499.0,37090.0,20765.0,50212.0
2022-03-12 00:00:00,21831.0,60.0,100.0,236.0,35328.0,19515.0,44839.0
2022-03-15 14:00:00,21835.0,60.0,100.0,156.0,50964.0,16521.0,53916.0
2022-03-11 02:00:00,21837.0,60.0,100.0,36.0,19793.0,12492.0,20720.0
2022-03-19 11:00:00,21835.0,60.0,100.0,195.0,44010.0,18901.0,53019.0
2022-03-18 14:00:00,21830.0,60.0,100.0,32.0,14048.0,16834.0,18463.0
2022-03-15 21:00:00,21827.0,60.0,100.0,500.0,34112.0,22764.0,52203.0
2022-03-19 13:00:00,21820.0,60.0,100.0,119.0,37134.0,20894.0,50527.0
2022-03-18 17:00:00,21821.0,60.0,100.0,49.0,57607.0,16903.0,58462.0
2022-03-11 03:00:00,21823.0,60.0,100.0,123.0,41671.0,12924.0,42666.0
2022-03-16 12:00:00,21832.0,60.0,100.0,46.0,25416.0,23985.0,28864.0
2022-03-16 10:00:00,21833.0,60.0,100.0,19.0,20346.0,9968.0,20804.0
2022-03-11 06:00:00,21836.0,60.0,100.0,50.0,23700.0,5705.0,24515.0
2022-03-11 13:00:00,21836.0,60.0,100.0,88.0,22906.0,17085.0,31403.0
2022-03-11 06:00:00,21821.0,60.0,100.0,29.0,60838.0,9372.0,65720.0
2022-03-13 12:00:00,21826.0,60.0,100.0,364.0,40654.0,17743.0,50580.0
2022-03-12 09:00:00,21838.0,60.0,100.0,73.0,17345.0,13654.0,27183.0
2022-03-18 21:00:00,21834.0,60.0,100.0,419.0,48981.0,20202.0,61218.0
2022-03-19 03:00:00,21835.0,60.0,100.0,53.0,41863.0,14147.0,42107.0
2022-03-19 02:00:00,21827.0,60.0,100.0,112.0,38047.0,16439.0,40392.0
2022-03-15 09:00:00,21836.0,60.0,100.0,91.0,23485.0,14153.0,25835.0
2022-03-11 04:00:00,21835.0,60.0,100.0,74.0,44837.0,1906.0,45695.0
2022-03-11 03:00:00,21821.0,60.0,100.0,16.0,26243.0,8836.0,27131.0
2022-03-16 13:00:00,21832.0,60.0,100.0,45.0,26303.0,18974.0,27092.0
2022-03-18 21:00:00,21831.0,60.0,100.0,445.0,27619.0,25093.0,50637.0
2022-03-18 09:00:00,21823.0,60.0,100.0,407.0,42741.0,22746.0,61722.0
2022-03-11 13:00:00,21833.0,60.0,100.0,16.0,20024.0,16529.0,20350.0
2022-03-17 05:00:00,21835.0,60.0,100.0,75.0,40010.0,16607.0,41622.0
2022-03-17 12:00:00,21836.0,60.0,100.0,83.0,22998.0,14485.0,25920.0
2022-03-13 13:00:00,21834.0,60.0,100.0,296.0,48700.0,17457.0,59403.0
2022-03-18 20:00:00,21833.0,60.0,100.0,20.0,19900.0,10385.0,20004.0
2022-03-17 14:00:00,21837.0,60.0,100.0,84.0,20157.0,14447.0,31265.0
2022-03-12 09:00:00,21835.0,60.0,100.0,156.0,45672.0,21701.0,61706.0
2022-03-16 13:00:00,21838.0,60.0,100.0,76.0,16940.0,29655.0,39155.0
2022-03-15 21:00:00,21821.0,60.0,100.0,54.0,52643.0,12824.0,53079.0
2022-03-15 15:00:00,21820.0,60.0,100.0,100.0,35889.0,18263.0,49448.0
2022-03-11 21:00:00,21836.0,60.0,100.0,165.0,23650.0,17360.0,37749.0
2022-03-15 06:00:00,21837.0,60.0,100.0,38.0,20170.0,16173.0,25201.0
2022-03-18 05:00:00,21837.0,60.0,100.0,45.0,20530.0,1316.0,21318.0
2022-03-12 20:00:00,21828.0,60.0,100.0,189.0,46501.0,19696.0,57163.0
2022-03-19 12:00:00,21820.0,60.0,100.0,111.0,37122.0,15317.0,43000.0
2022-03-18 16:00:00,21831.0,60.0,100.0,251.0,33050.0,24475.0,50415.0
2022-03-19 10:00:00,21820.0,60.0,100.0,113.0,35406.0,16865.0,41107.0
2022-03-18 07:00:00,21828.0,60.0,100.0,104.0,40391.0,22710.0,43386.0
2022-03-17 19:00:00,21832.0,60.0,100.0,54.0,28711.0,21339.0,43596.0
2022-03-18 22:00:00,21837.0,60.0,100.0,121.0,17232.0,12028.0,24421.0
2022-03-16 17:00:00,21825.0,60.0,100.0,252.0,42282.0,28899.0,60436.0
2022-03-17 14:00:00,21828.0,60.0,100.0,105.0,42121.0,34766.0,55046.0
2022-03-12 06:00:00,21820.0,60.0,100.0,64.0,32832.0,8849.0,33787.0
2022-03-11 19:00:00,21833.0,60.0,100.0,19.0,19713.0,16742.0,20147.0
2022-03-17 10:00:00,21833.0,60.0,100.0,16.0,19305.0,16635.0,19434.0
2022-03-13 09:00:00,21821.0,60.0,100.0,47.0,35620.0,16854.0,37328.0
2022-03-16 18:00:00,21821.0,60.0,100.0,40.0,57903.0,16749.0,58304.0
2022-03-13 08:00:00,21836.0,60.0,100.0,91.0,24216.0,9937.0,30009.0
2022-03-16 03:00:00,21823.0,60.0,100.0,98.0,40537.0,16704.0,52243.0
2022-03-12 20:00:00,21824.0,60.0,100.0,479.0,37566.0,24752.0,56928.0
2022-03-16 17:00:00,21820.0,60.0,100.0,103.0,34902.0,21637.0,49592.0
2022-03-12 00:00:00,21824.0,60.0,100.0,390.0,39411.0,22461.0,50279.0
2022-03-16 23:00:00,21836.0,60.0,100.0,129.0,23709.0,9153.0,28186.0
2022-03-15 14:00:00,21833.0,60.0,100.0,20.0,20532.0,16831.0,20903.0
2022-03-19 14:00:00,21827.0,60.0,100.0,281.0,38346.0,20017.0,51023.0
2022-03-12 15:00:00,21832.0,60.0,100.0,32.0,27622.0,22773.0,30602.0
2022-03-18 01:00:00,21823.0,60.0,100.0,163.0,43674.0,16613.0,50297.0
2022-03-11 21:00:00,21828.0,60.0,100.0,273.0,44968.0,20802.0,54206.0
2022-03-11 18:00:00,21836.0,60.0,100.0,86.0,23294.0,22338.0,35196.0
2022-03-17 12:00:00,21833.0,60.0,100.0,16.0,19660.0,7241.0,20311.0
2022-03-16 20:00:00,21823.0,60.0,100.0,444.0,39224.0,24429.0,56958.0
2022-03-12 03:00:00,21831.0,60.0,100.0,98.0,33434.0,5823.0,34562.0
2022-03-16 00:00:00,21822.0,60.0,100.0,46.0,15823.0,16799.0,24378.0
2022-03-16 23:00:00,21831.0,60.0,100.0,324.0,33457.0,17262.0,44074.0
2022-03-12 03:00:00,21832.0,60.0,100.0,19.0,26716.0,5497.0,29915.0
2022-03-18 04:00:00,21824.0,60.0,100.0,172.0,40254.0,17684.0,50610.0
2022-03-18 06:00:00,21821.0,60.0,100.0,25.0,66413.0,10430.0,66622.0
2022-03-16 10:00:00,21827.0,60.0,100.0,379.0,37154.0,23734.0,53282.0
2022-03-11 12:00:00,21822.0,60.0,100.0,55.0,16030.0,17022.0,28020.0
2022-03-12 03:00:00,21834.0,60.0,100.0,111.0,44974.0,8024.0,45424.0
2022-03-18 11:00:00,21829.0,60.0,100.0,155.0,33541.0,17209.0,42091.0
2022-03-18 10:00:00,21832.0,60.0,100.0,43.0,25638.0,20975.0,33240.0
2022-03-16 05:00:00,21831.0,60.0,100.0,118.0,34113.0,17734.0,43525.0
2022-03-17 18:00:00,21827.0,60.0,100.0,316.0,37427.0,26820.0,60740.0
2022-03-11 22:00:00,21835.0,60.0,100.0,264.0,48470.0,22237.0,59813.0
2022-03-16 12:00:00,21825.0,60.0,100.0,243.0,41766.0,20782.0,54157.0
2022-03-11 03:00:00,21836.0,60.0,100.0,33.0,22471.0,9921.0,22894.0
2022-03-11 20:00:00,21821.0,60.0,100.0,57.0,59092.0,27861.0,59592.0
2022-03-17 19:00:00,21831.0,60.0,100.0,345.0,31256.0,24615.0,50368.0
2022-03-11 18:00:00,21822.0,60.0,100.0,69.0,15808.0,16924.0,30513.0
2022-03-18 17:00:00,21833.0,60.0,100.0,17.0,20177.0,9153.0,20804.0
2022-03-19 03:00:00,21837.0,60.0,100.0,30.0,19187.0,11927.0,23589.0
2022-03-17 22:00:00,21821.0,60.0,100.0,54.0,64610.0,25963.0,68582.0
2022-03-12 16:00:00,21836.0,60.0,100.0,109.0,23944.0,16172.0,36063.0
2022-03-11 05:00:00,21822.0,60.0,100.0,26.0,15632.0,5265.0,16018.0
2022-03-17 15:00:00,21820.0,60.0,100.0,101.0,35857.0,22631.0,53933.0
2022-03-11 16:00:00,21838.0,60.0,100.0,63.0,17665.0,25248.0,34925.0
2022-03-15 19:00:00,21835.0,60.0,100.0,218.0,46167.0,20792.0,54728.0
2022-03-19 00:00:00,21831.0,60.0,100.0,234.0,32365.0,16145.0,41991.0
2022-03-13 01:00:00,21836.0,60.0,100.0,38.0,22139.0,7036.0,23229.0
2022-03-18 19:00:00,21836.0,60.0,100.0,91.0,23892.0,13761.0,32337.0
2022-03-17 08:00:00,21827.0,60.0,100.0,304.0,37448.0,21144.0,51210.0
2022-03-18 17:00:00,21826.0,60.0,100.0,381.0,36741.0,21630.0,50935.0
2022-03-18 15:00:00,21820.0,60.0,100.0,100.0,36360.0,20516.0,46692.0
2022-03-19 16:00:00,21830.0,60.0,100.0,44.0,14148.0,17309.0,26439.0
2022-03-16 10:00:00,21837.0,60.0,100.0,102.0,20175.0,17970.0,31453.0
2022-03-17 08:00:00,21825.0,60.0,100.0,241.0,41644.0,13681.0,47246.0
2022-03-12 14:00:00,21824.0,60.0,100.0,367.0,40652.0,24184.0,56063.0
2022-03-17 15:00:00,21826.0,60.0,100.0,356.0,37916.0,29264.0,59541.0
2022-03-18 03:00:00,21836.0,60.0,100.0,35.0,23947.0,3582.0,25378.0
2022-03-17 23:00:00,21824.0,60.0,100.0,542.0,34437.0,34295.0,66993.0
2022-03-17 04:00:00,21827.0,60.0,100.0,95.0,37383.0,5153.0,38737.0
2022-03-15 05:00:00,21821.0,60.0,100.0,23.0,60379.0,7912.0,61033.0
2022-03-13 04:00:00,21836.0,60.0,100.0,37.0,21847.0,1474.0,22391.0
2022-03-12 12:00:00,21820.0,60.0,100.0,117.0,35800.0,17781.0,43717.0
2022-03-12 12:00:00,21824.0,60.0,100.0,380.0,40998.0,33909.0,67344.0
2022-03-16 13:00:00,21837.0,60.0,100.0,93.0,20225.0,15886.0,32838.0
2022-03-16 19:00:00,21821.0,60.0,100.0,47.0,42748.0,16021.0,43490.0
2022-03-12 13:00:00,21824.0,60.0,100.0,351.0,42000.0,36911.0,69218.0
2022-03-17 06:00:00,21822.0,60.0,100.0,38.0,15846.0,16988.0,19498.0
2022-03-18 06:00:00,21838.0,60.0,100.0,46.0,17140.0,2991.0,17649.0
2022-03-11 11:00:00,21825.0,60.0,100.0,241.0,46263.0,19535.0,54913.0
2022-03-17 22:00:00,21838.0,60.0,100.0,69.0,16942.0,17989.0,26369.0
2022-03-13 01:00:00,21832.0,60.0,100.0,26.0,26812.0,2444.0,27409.0
2022-03-19 06:00:00,21822.0,60.0,100.0,32.0,15719.0,1676.0,16144.0
2022-03-12 15:00:00,21829.0,60.0,100.0,142.0,36147.0,15170.0,43856.0
2022-03-19 12:00:00,21837.0,60.0,100.0,94.0,20162.0,17006.0,29797.0
2022-03-18 13:00:00,21822.0,60.0,100.0,52.0,15903.0,18111.0,32092.0
2022-03-15 15:00:00,21837.0,60.0,100.0,98.0,20143.0,16226.0,31531.0
2022-03-13 13:00:00,21831.0,60.0,100.0,233.0,33480.0,24411.0,50037.0
2022-03-18 18:00:00,21831.0,60.0,100.0,270.0,28783.0,32878.0,58372.0
2022-03-17 21:00:00,21828.0,60.0,100.0,216.0,42288.0,24500.0,53293.0
2022-03-16 13:00:00,21822.0,60.0,100.0,70.0,15716.0,16374.0,24467.0
2022-03-11 11:00:00,21836.0,60.0,100.0,91.0,24420.0,16486.0,29931.0
2022-03-16 05:00:00,21829.0,60.0,100.0,79.0,31152.0,12107.0,31857.0
2022-03-16 04:00:00,21831.0,60.0,100.0,99.0,34198.0,10701.0,34857.0
2022-03-18 08:00:00,21833.0,60.0,100.0,13.0,19974.0,1493.0,20288.0
2022-03-15 14:00:00,21822.0,60.0,100.0,63.0,15879.0,12093.0,18762.0
2022-03-15 18:00:00,21836.0,60.0,100.0,90.0,24055.0,15815.0,31347.0
2022-03-17 02:00:00,21830.0,60.0,100.0,12.0,10944.0,533.0,11081.0
2022-03-17 02:00:00,21826.0,60.0,100.0,162.0,38071.0,4812.0,40114.0
2022-03-12 07:00:00,21832.0,60.0,100.0,33.0,26650.0,7373.0,27742.0
2022-03-16 03:00:00,21831.0,60.0,100.0,98.0,33106.0,10599.0,34871.0
2022-03-18 21:00:00,21823.0,60.0,100.0,500.0,38422.0,26251.0,60253.0
2022-03-15 09:00:00,21838.0,60.0,100.0,70.0,17382.0,19810.0,31586.0
2022-03-11 02:00:00,21821.0,60.0,100.0,18.0,30620.0,14093.0,31114.0
2022-03-17 03:00:00,21834.0,60.0,100.0,118.0,44941.0,16941.0,46829.0
2022-03-17 12:00:00,21826.0,60.0,100.0,366.0,37580.0,29311.0,59521.0
2022-03-12 02:00:00,21823.0,60.0,100.0,149.0,40756.0,13352.0,41854.0
2022-03-15 06:00:00,21826.0,60.0,100.0,241.0,41056.0,20591.0,53132.0
2022-03-11 01:00:00,21833.0,60.0,100.0,8.0,15791.0,1595.0,16108.0
2022-03-18 21:00:00,21820.0,60.0,100.0,162.0,35709.0,22944.0,48796.0
2022-03-15 08:00:00,21835.0,60.0,100.0,166.0,45248.0,15262.0,55040.0
2022-03-17 22:00:00,21835.0,60.0,100.0,255.0,44548.0,19123.0,53780.0
2022-03-19 06:00:00,21833.0,60.0,100.0,9.0,18487.0,2413.0,18987.0
2022-03-17 14:00:00,21829.0,60.0,100.0,143.0,33257.0,19557.0,46980.0
2022-03-16 15:00:00,21838.0,60.0,100.0,73.0,17540.0,20469.0,24142.0
2022-03-16 16:00:00,21827.0,60.0,100.0,341.0,38509.0,18582.0,47826.0
2022-03-17 10:00:00,21838.0,60.0,100.0,76.0,17319.0,11499.0,26482.0
2022-03-16 12:00:00,21827.0,60.0,100.0,362.0,37692.0,20893.0,51656.0
2022-03-16 18:00:00,21825.0,60.0,100.0,286.0,41702.0,26743.0,61113.0
2022-03-18 03:00:00,21829.0,60.0,100.0,60.0,31796.0,10626.0,32588.0
2022-03-17 17:00:00,21836.0,60.0,100.0,84.0,23484.0,24687.0,36398.0
2022-03-18 22:00:00,21838.0,60.0,100.0,88.0,16071.0,17180.0,26694.0
2022-03-16 14:00:00,21831.0,60.0,100.0,226.0,34510.0,21968.0,53376.0
2022-03-12 16:00:00,21822.0,60.0,100.0,68.0,15794.0,16710.0,23874.0
2022-03-15 11:00:00,21829.0,60.0,100.0,154.0,37650.0,14891.0,43063.0
2022-03-15 04:00:00,21833.0,60.0,100.0,8.0,18479.0,1843.0,18515.0
2022-03-12 15:00:00,21824.0,60.0,100.0,372.0,41769.0,25919.0,59120.0
2022-03-18 22:00:00,21830.0,60.0,100.0,34.0,14039.0,16997.0,23299.0
2022-03-15 15:00:00,21835.0,60.0,100.0,162.0,46350.0,18513.0,54793.0
2022-03-16 09:00:00,21821.0,60.0,100.0,42.0,59003.0,16952.0,60346.0
2022-03-18 00:00:00,21831.0,60.0,100.0,229.0,33037.0,17027.0,47070.0
2022-03-15 03:00:00,21820.0,60.0,100.0,55.0,34339.0,2536.0,34934.0
2022-03-17 16:00:00,21828.0,60.0,100.0,107.0,40296.0,27533.0,46689.0
2022-03-18 18:00:00,21833.0,60.0,100.0,16.0,19934.0,17202.0,25888.0
2022-03-11 23:00:00,21828.0,60.0,100.0,188.0,50951.0,29999.0,60627.0
2022-03-19 13:00:00,21838.0,60.0,100.0,348.0,17216.0,32225.0,41714.0
2022-03-15 04:00:00,21835.0,60.0,100.0,82.0,39369.0,16965.0,40605.0
2022-03-11 12:00:00,21835.0,60.0,100.0,149.0,47701.0,12754.0,52051.0
2022-03-11 11:00:00,21834.0,60.0,100.0,277.0,52975.0,19582.0,58535.0
2022-03-19 10:00:00,21834.0,60.0,100.0,285.0,48285.0,18405.0,64438.0
2022-03-16 19:00:00,21831.0,60.0,100.0,368.0,32846.0,31491.0,56594.0
2022-03-17 06:00:00,21820.0,60.0,100.0,61.0,34774.0,4957.0,35437.0
2022-03-19 01:00:00,21824.0,60.0,100.0,198.0,42128.0,19411.0,52039.0
2022-03-12 16:00:00,21833.0,60.0,100.0,31.0,20048.0,17359.0,30482.0
2022-03-16 22:00:00,21828.0,60.0,100.0,197.0,44024.0,21093.0,48075.0
2022-03-11 15:00:00,21832.0,60.0,100.0,42.0,26539.0,12177.0,27869.0
2022-03-12 19:00:00,21835.0,60.0,100.0,216.0,48521.0,17928.0,61326.0
2022-03-13 02:00:00,21831.0,60.0,100.0,125.0,33376.0,5479.0,34785.0
2022-03-17 19:00:00,21836.0,60.0,100.0,91.0,23401.0,16426.0,31968.0
2022-03-16 12:00:00,21824.0,60.0,100.0,318.0,42227.0,25444.0,58528.0
2022-03-18 00:00:00,21833.0,60.0,100.0,10.0,20062.0,815.0,20584.0
2022-03-12 04:00:00,21835.0,60.0,100.0,82.0,43872.0,8636.0,44976.0
2022-03-12 11:00:00,21830.0,60.0,100.0,29.0,14358.0,16323.0,25939.0
2022-03-11 21:00:00,21822.0,60.0,100.0,83.0,16238.0,10774.0,17860.0
2022-03-12 10:00:00,21828.0,60.0,100.0,128.0,42790.0,30067.0,49224.0
2022-03-11 07:00:00,21838.0,60.0,100.0,57.0,17210.0,18077.0,24868.0
2022-03-16 07:00:00,21825.0,60.0,100.0,188.0,44134.0,16494.0,48577.0
2022-03-17 20:00:00,21825.0,60.0,100.0,337.0,43919.0,17514.0,50436.0
2022-03-15 21:00:00,21833.0,60.0,100.0,17.0,19945.0,14124.0,20424.0
