begintime,ne_name,ne_type,vendor,integrity,INTRA_HO_PREP_FAIL_NB,INTRA_HO_ATT_NB,id
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291267,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,2.0,5401.0,215
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291285,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,3671.0,216
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291295,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,3.0,22238.0,217
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,72.97,0.0,0.0,218
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,219
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,220
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,221
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,222
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1295874,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,72.67,0.0,0.0,223
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1295883,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,224
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1295893,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,225
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301249,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,80.14,0.0,0.0,226
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301505,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,227
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301506,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,228
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301507,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,229
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301515,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,230
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301525,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,231
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1301535,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,232
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1303043,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,233
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1303071,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,234
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291265,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,5026.0,235
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291267,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,7433.0,236
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,21.0,2734.0,237
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291285,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,42.0,86506.0,238
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291295,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,1812.0,239
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,240
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291522,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,241
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,242
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,243
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291541,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,70.14,0.0,0.0,244
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,245
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,69.86,0.0,0.0,246
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1295893,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,80.36,0.0,0.0,247
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1301249,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,44.79,0.0,0.0,248
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1301505,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,249
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1301506,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,250
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1301507,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,59.95,0.0,0.0,251
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1301525,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,252
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303041,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,253
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303042,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,254
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303043,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,255
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303051,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,256
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303061,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,257
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1303071,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,258
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05,ECI-1313537,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,87.01,0.0,0.0,259
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291265,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,6.0,7400.0,260
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291266,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,4.0,63056.0,261
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291267,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,3041.0,262
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,4054.0,263
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291295,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,3394.0,264
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,265
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291522,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,266
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,267
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,268
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291541,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,269
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,270
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,64.06,0.0,0.0,271
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1295893,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,71.63,0.0,0.0,272
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1301249,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,96.35,0.0,0.0,273
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1301506,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,274
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1301507,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,3.13,0.0,0.0,275
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1301525,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,276
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1301535,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,277
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303041,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,278
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303042,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,279
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303043,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,280
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303051,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,281
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303061,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,282
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1303071,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,283
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05,ECI-1313537,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,77.78,0.0,0.0,284
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291265,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,7.0,34822.0,285
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291266,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,8040.0,286
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,69.0,4505.0,287
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291285,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,1684.0,288
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291295,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,25.0,57943.0,289
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,290
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291522,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,291
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,292
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,293
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,294
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,295
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1295874,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,296
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1295875,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,80.76,0.0,0.0,297
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1295883,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,9.38,0.0,0.0,298
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1295893,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,299
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1301249,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,300
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1301506,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,45.83,0.0,0.0,301
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1301507,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,302
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1301535,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,303
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1303042,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,304
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1303043,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,305
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1303061,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,85.76,0.0,0.0,306
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1303071,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,307
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05,ECI-1313537,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,70.14,0.0,0.0,308
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291265,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,8272.0,309
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291266,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,2038.0,310
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291267,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,3.0,59262.0,311
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,23141.0,312
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291285,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,3303.0,313
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,314
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291522,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,62.15,0.0,0.0,315
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,316
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,317
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291541,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,88.8,0.0,0.0,318
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,319
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,320
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05,ECI-1295874,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,59.44,0.0,0.0,321
