NE Name,fdn,BT,MOIndex,PN,SN,SRN,WORKMODE,className,name,neID,UNBA
FTBSC02,"NE=280,E1T1=203_14_1",POUC,26_1_14_,203,14,1,E1,BSC6900GSME1T1,"Port No.=203, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=204_14_1",POUC,26_1_14_,204,14,1,E1,BSC6900GSME1T1,"Port No.=204, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=205_14_1",POUC,26_1_14_,205,14,1,E1,BSC6900GSME1T1,"Port No.=205, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=206_14_1",POUC,26_1_14_,206,14,1,E1,BSC6900GSME1T1,"Port No.=206, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=207_14_1",POUC,26_1_14_,207,14,1,E1,BSC6900GSME1T1,"Port No.=207, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=208_14_1",POUC,26_1_14_,208,14,1,E1,BSC6900GSME1T1,"Port No.=208, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=209_14_1",POUC,26_1_14_,209,14,1,E1,BSC6900GSME1T1,"Port No.=209, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=210_14_1",POUC,26_1_14_,210,14,1,E1,BSC6900GSME1T1,"Port No.=210, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=211_14_1",POUC,26_1_14_,211,14,1,E1,BSC6900GSME1T1,"Port No.=211, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=212_14_1",POUC,26_1_14_,212,14,1,E1,BSC6900GSME1T1,"Port No.=212, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=213_14_1",POUC,26_1_14_,213,14,1,E1,BSC6900GSME1T1,"Port No.=213, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=214_14_1",POUC,26_1_14_,214,14,1,E1,BSC6900GSME1T1,"Port No.=214, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=215_14_1",POUC,26_1_14_,215,14,1,E1,BSC6900GSME1T1,"Port No.=215, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=216_14_1",POUC,26_1_14_,216,14,1,E1,BSC6900GSME1T1,"Port No.=216, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=217_14_1",POUC,26_1_14_,217,14,1,E1,BSC6900GSME1T1,"Port No.=217, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=218_14_1",POUC,26_1_14_,218,14,1,E1,BSC6900GSME1T1,"Port No.=218, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=219_14_1",POUC,26_1_14_,219,14,1,E1,BSC6900GSME1T1,"Port No.=219, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=220_14_1",POUC,26_1_14_,220,14,1,E1,BSC6900GSME1T1,"Port No.=220, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=221_14_1",POUC,26_1_14_,221,14,1,E1,BSC6900GSME1T1,"Port No.=221, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=222_14_1",POUC,26_1_14_,222,14,1,E1,BSC6900GSME1T1,"Port No.=222, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=223_14_1",POUC,26_1_14_,223,14,1,E1,BSC6900GSME1T1,"Port No.=223, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=224_14_1",POUC,26_1_14_,224,14,1,E1,BSC6900GSME1T1,"Port No.=224, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=225_14_1",POUC,26_1_14_,225,14,1,E1,BSC6900GSME1T1,"Port No.=225, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=226_14_1",POUC,26_1_14_,226,14,1,E1,BSC6900GSME1T1,"Port No.=226, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=227_14_1",POUC,26_1_14_,227,14,1,E1,BSC6900GSME1T1,"Port No.=227, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=228_14_1",POUC,26_1_14_,228,14,1,E1,BSC6900GSME1T1,"Port No.=228, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=229_14_1",POUC,26_1_14_,229,14,1,E1,BSC6900GSME1T1,"Port No.=229, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=230_14_1",POUC,26_1_14_,230,14,1,E1,BSC6900GSME1T1,"Port No.=230, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=231_14_1",POUC,26_1_14_,231,14,1,E1,BSC6900GSME1T1,"Port No.=231, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=232_14_1",POUC,26_1_14_,232,14,1,E1,BSC6900GSME1T1,"Port No.=232, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=233_14_1",POUC,26_1_14_,233,14,1,E1,BSC6900GSME1T1,"Port No.=233, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=234_14_1",POUC,26_1_14_,234,14,1,E1,BSC6900GSME1T1,"Port No.=234, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=90_20_2",POUC,26_2_20_,90,20,2,E1,BSC6900GSME1T1,"Port No.=90, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=91_20_2",POUC,26_2_20_,91,20,2,E1,BSC6900GSME1T1,"Port No.=91, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=92_20_2",POUC,26_2_20_,92,20,2,E1,BSC6900GSME1T1,"Port No.=92, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=93_20_2",POUC,26_2_20_,93,20,2,E1,BSC6900GSME1T1,"Port No.=93, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=94_20_2",POUC,26_2_20_,94,20,2,E1,BSC6900GSME1T1,"Port No.=94, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=95_20_2",POUC,26_2_20_,95,20,2,E1,BSC6900GSME1T1,"Port No.=95, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=96_20_2",POUC,26_2_20_,96,20,2,E1,BSC6900GSME1T1,"Port No.=96, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=97_20_2",POUC,26_2_20_,97,20,2,E1,BSC6900GSME1T1,"Port No.=97, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=98_20_2",POUC,26_2_20_,98,20,2,E1,BSC6900GSME1T1,"Port No.=98, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=99_20_2",POUC,26_2_20_,99,20,2,E1,BSC6900GSME1T1,"Port No.=99, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=100_20_2",POUC,26_2_20_,100,20,2,E1,BSC6900GSME1T1,"Port No.=100, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=101_20_2",POUC,26_2_20_,101,20,2,E1,BSC6900GSME1T1,"Port No.=101, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=102_20_2",POUC,26_2_20_,102,20,2,E1,BSC6900GSME1T1,"Port No.=102, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=103_20_2",POUC,26_2_20_,103,20,2,E1,BSC6900GSME1T1,"Port No.=103, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=104_20_2",POUC,26_2_20_,104,20,2,E1,BSC6900GSME1T1,"Port No.=104, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=105_20_2",POUC,26_2_20_,105,20,2,E1,BSC6900GSME1T1,"Port No.=105, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=106_20_2",POUC,26_2_20_,106,20,2,E1,BSC6900GSME1T1,"Port No.=106, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=107_20_2",POUC,26_2_20_,107,20,2,E1,BSC6900GSME1T1,"Port No.=107, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=108_20_2",POUC,26_2_20_,108,20,2,E1,BSC6900GSME1T1,"Port No.=108, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=109_20_2",POUC,26_2_20_,109,20,2,E1,BSC6900GSME1T1,"Port No.=109, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=110_20_2",POUC,26_2_20_,110,20,2,E1,BSC6900GSME1T1,"Port No.=110, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=111_20_2",POUC,26_2_20_,111,20,2,E1,BSC6900GSME1T1,"Port No.=111, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=112_20_2",POUC,26_2_20_,112,20,2,E1,BSC6900GSME1T1,"Port No.=112, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=113_20_2",POUC,26_2_20_,113,20,2,E1,BSC6900GSME1T1,"Port No.=113, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=114_20_2",POUC,26_2_20_,114,20,2,E1,BSC6900GSME1T1,"Port No.=114, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=115_20_2",POUC,26_2_20_,115,20,2,E1,BSC6900GSME1T1,"Port No.=115, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=116_20_2",POUC,26_2_20_,116,20,2,E1,BSC6900GSME1T1,"Port No.=116, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=117_20_2",POUC,26_2_20_,117,20,2,E1,BSC6900GSME1T1,"Port No.=117, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=118_20_2",POUC,26_2_20_,118,20,2,E1,BSC6900GSME1T1,"Port No.=118, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=119_20_2",POUC,26_2_20_,119,20,2,E1,BSC6900GSME1T1,"Port No.=119, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=120_20_2",POUC,26_2_20_,120,20,2,E1,BSC6900GSME1T1,"Port No.=120, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=121_20_2",POUC,26_2_20_,121,20,2,E1,BSC6900GSME1T1,"Port No.=121, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=122_20_2",POUC,26_2_20_,122,20,2,E1,BSC6900GSME1T1,"Port No.=122, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=123_20_2",POUC,26_2_20_,123,20,2,E1,BSC6900GSME1T1,"Port No.=123, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=124_20_2",POUC,26_2_20_,124,20,2,E1,BSC6900GSME1T1,"Port No.=124, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=125_20_2",POUC,26_2_20_,125,20,2,E1,BSC6900GSME1T1,"Port No.=125, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=126_20_2",POUC,26_2_20_,126,20,2,E1,BSC6900GSME1T1,"Port No.=126, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=127_20_2",POUC,26_2_20_,127,20,2,E1,BSC6900GSME1T1,"Port No.=127, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=128_20_2",POUC,26_2_20_,128,20,2,E1,BSC6900GSME1T1,"Port No.=128, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=129_20_2",POUC,26_2_20_,129,20,2,E1,BSC6900GSME1T1,"Port No.=129, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=130_20_2",POUC,26_2_20_,130,20,2,E1,BSC6900GSME1T1,"Port No.=130, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=131_20_2",POUC,26_2_20_,131,20,2,E1,BSC6900GSME1T1,"Port No.=131, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=132_20_2",POUC,26_2_20_,132,20,2,E1,BSC6900GSME1T1,"Port No.=132, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=133_20_2",POUC,26_2_20_,133,20,2,E1,BSC6900GSME1T1,"Port No.=133, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=134_20_2",POUC,26_2_20_,134,20,2,E1,BSC6900GSME1T1,"Port No.=134, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=135_20_2",POUC,26_2_20_,135,20,2,E1,BSC6900GSME1T1,"Port No.=135, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=136_20_2",POUC,26_2_20_,136,20,2,E1,BSC6900GSME1T1,"Port No.=136, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=137_20_2",POUC,26_2_20_,137,20,2,E1,BSC6900GSME1T1,"Port No.=137, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=138_20_2",POUC,26_2_20_,138,20,2,E1,BSC6900GSME1T1,"Port No.=138, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=139_20_2",POUC,26_2_20_,139,20,2,E1,BSC6900GSME1T1,"Port No.=139, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=140_20_2",POUC,26_2_20_,140,20,2,E1,BSC6900GSME1T1,"Port No.=140, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=141_20_2",POUC,26_2_20_,141,20,2,E1,BSC6900GSME1T1,"Port No.=141, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=142_20_2",POUC,26_2_20_,142,20,2,E1,BSC6900GSME1T1,"Port No.=142, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=143_20_2",POUC,26_2_20_,143,20,2,E1,BSC6900GSME1T1,"Port No.=143, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=144_20_2",POUC,26_2_20_,144,20,2,E1,BSC6900GSME1T1,"Port No.=144, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=145_20_2",POUC,26_2_20_,145,20,2,E1,BSC6900GSME1T1,"Port No.=145, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=146_20_2",POUC,26_2_20_,146,20,2,E1,BSC6900GSME1T1,"Port No.=146, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=147_20_2",POUC,26_2_20_,147,20,2,E1,BSC6900GSME1T1,"Port No.=147, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=148_20_2",POUC,26_2_20_,148,20,2,E1,BSC6900GSME1T1,"Port No.=148, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=149_20_2",POUC,26_2_20_,149,20,2,E1,BSC6900GSME1T1,"Port No.=149, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=150_20_2",POUC,26_2_20_,150,20,2,E1,BSC6900GSME1T1,"Port No.=150, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=151_20_2",POUC,26_2_20_,151,20,2,E1,BSC6900GSME1T1,"Port No.=151, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=152_20_2",POUC,26_2_20_,152,20,2,E1,BSC6900GSME1T1,"Port No.=152, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=153_20_2",POUC,26_2_20_,153,20,2,E1,BSC6900GSME1T1,"Port No.=153, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=154_20_2",POUC,26_2_20_,154,20,2,E1,BSC6900GSME1T1,"Port No.=154, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=155_20_2",POUC,26_2_20_,155,20,2,E1,BSC6900GSME1T1,"Port No.=155, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=10_15_1",POUC,26_1_15_,10,15,1,E1,BSC6900GSME1T1,"Port No.=10, Slot No.=15, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=100_15_1",POUC,26_1_15_,100,15,1,E1,BSC6900GSME1T1,"Port No.=100, Slot No.=15, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=156_20_2",POUC,26_2_20_,156,20,2,E1,BSC6900GSME1T1,"Port No.=156, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=157_20_2",POUC,26_2_20_,157,20,2,E1,BSC6900GSME1T1,"Port No.=157, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=158_20_2",POUC,26_2_20_,158,20,2,E1,BSC6900GSME1T1,"Port No.=158, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=159_20_2",POUC,26_2_20_,159,20,2,E1,BSC6900GSME1T1,"Port No.=159, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=160_20_2",POUC,26_2_20_,160,20,2,E1,BSC6900GSME1T1,"Port No.=160, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=161_20_2",POUC,26_2_20_,161,20,2,E1,BSC6900GSME1T1,"Port No.=161, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=162_20_2",POUC,26_2_20_,162,20,2,E1,BSC6900GSME1T1,"Port No.=162, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=163_20_2",POUC,26_2_20_,163,20,2,E1,BSC6900GSME1T1,"Port No.=163, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=164_20_2",POUC,26_2_20_,164,20,2,E1,BSC6900GSME1T1,"Port No.=164, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=165_20_2",POUC,26_2_20_,165,20,2,E1,BSC6900GSME1T1,"Port No.=165, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=166_20_2",POUC,26_2_20_,166,20,2,E1,BSC6900GSME1T1,"Port No.=166, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=167_20_2",POUC,26_2_20_,167,20,2,E1,BSC6900GSME1T1,"Port No.=167, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=168_20_2",POUC,26_2_20_,168,20,2,E1,BSC6900GSME1T1,"Port No.=168, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=169_20_2",POUC,26_2_20_,169,20,2,E1,BSC6900GSME1T1,"Port No.=169, Slot No.=20, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=0_21_2",POUC,26_2_21_,0,21,2,E1,BSC6900GSME1T1,"Port No.=0, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=1_21_2",POUC,26_2_21_,1,21,2,E1,BSC6900GSME1T1,"Port No.=1, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=10_21_2",POUC,26_2_21_,10,21,2,E1,BSC6900GSME1T1,"Port No.=10, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=100_21_2",POUC,26_2_21_,100,21,2,E1,BSC6900GSME1T1,"Port No.=100, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=101_21_2",POUC,26_2_21_,101,21,2,E1,BSC6900GSME1T1,"Port No.=101, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=102_21_2",POUC,26_2_21_,102,21,2,E1,BSC6900GSME1T1,"Port No.=102, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=103_21_2",POUC,26_2_21_,103,21,2,E1,BSC6900GSME1T1,"Port No.=103, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=104_21_2",POUC,26_2_21_,104,21,2,E1,BSC6900GSME1T1,"Port No.=104, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=105_21_2",POUC,26_2_21_,105,21,2,E1,BSC6900GSME1T1,"Port No.=105, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=106_21_2",POUC,26_2_21_,106,21,2,E1,BSC6900GSME1T1,"Port No.=106, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=107_21_2",POUC,26_2_21_,107,21,2,E1,BSC6900GSME1T1,"Port No.=107, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=108_21_2",POUC,26_2_21_,108,21,2,E1,BSC6900GSME1T1,"Port No.=108, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=109_21_2",POUC,26_2_21_,109,21,2,E1,BSC6900GSME1T1,"Port No.=109, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=11_21_2",POUC,26_2_21_,11,21,2,E1,BSC6900GSME1T1,"Port No.=11, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=110_21_2",POUC,26_2_21_,110,21,2,E1,BSC6900GSME1T1,"Port No.=110, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=111_21_2",POUC,26_2_21_,111,21,2,E1,BSC6900GSME1T1,"Port No.=111, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=112_21_2",POUC,26_2_21_,112,21,2,E1,BSC6900GSME1T1,"Port No.=112, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=113_21_2",POUC,26_2_21_,113,21,2,E1,BSC6900GSME1T1,"Port No.=113, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=114_21_2",POUC,26_2_21_,114,21,2,E1,BSC6900GSME1T1,"Port No.=114, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=115_21_2",POUC,26_2_21_,115,21,2,E1,BSC6900GSME1T1,"Port No.=115, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=116_21_2",POUC,26_2_21_,116,21,2,E1,BSC6900GSME1T1,"Port No.=116, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=117_21_2",POUC,26_2_21_,117,21,2,E1,BSC6900GSME1T1,"Port No.=117, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=118_21_2",POUC,26_2_21_,118,21,2,E1,BSC6900GSME1T1,"Port No.=118, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=119_21_2",POUC,26_2_21_,119,21,2,E1,BSC6900GSME1T1,"Port No.=119, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=12_21_2",POUC,26_2_21_,12,21,2,E1,BSC6900GSME1T1,"Port No.=12, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=120_21_2",POUC,26_2_21_,120,21,2,E1,BSC6900GSME1T1,"Port No.=120, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=121_21_2",POUC,26_2_21_,121,21,2,E1,BSC6900GSME1T1,"Port No.=121, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=122_21_2",POUC,26_2_21_,122,21,2,E1,BSC6900GSME1T1,"Port No.=122, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=123_21_2",POUC,26_2_21_,123,21,2,E1,BSC6900GSME1T1,"Port No.=123, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=124_21_2",POUC,26_2_21_,124,21,2,E1,BSC6900GSME1T1,"Port No.=124, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=125_21_2",POUC,26_2_21_,125,21,2,E1,BSC6900GSME1T1,"Port No.=125, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=126_21_2",POUC,26_2_21_,126,21,2,E1,BSC6900GSME1T1,"Port No.=126, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=127_21_2",POUC,26_2_21_,127,21,2,E1,BSC6900GSME1T1,"Port No.=127, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=128_21_2",POUC,26_2_21_,128,21,2,E1,BSC6900GSME1T1,"Port No.=128, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=129_21_2",POUC,26_2_21_,129,21,2,E1,BSC6900GSME1T1,"Port No.=129, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=13_21_2",POUC,26_2_21_,13,21,2,E1,BSC6900GSME1T1,"Port No.=13, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=130_21_2",POUC,26_2_21_,130,21,2,E1,BSC6900GSME1T1,"Port No.=130, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=131_21_2",POUC,26_2_21_,131,21,2,E1,BSC6900GSME1T1,"Port No.=131, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=132_21_2",POUC,26_2_21_,132,21,2,E1,BSC6900GSME1T1,"Port No.=132, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=133_21_2",POUC,26_2_21_,133,21,2,E1,BSC6900GSME1T1,"Port No.=133, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=134_21_2",POUC,26_2_21_,134,21,2,E1,BSC6900GSME1T1,"Port No.=134, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=135_21_2",POUC,26_2_21_,135,21,2,E1,BSC6900GSME1T1,"Port No.=135, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=136_21_2",POUC,26_2_21_,136,21,2,E1,BSC6900GSME1T1,"Port No.=136, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=137_21_2",POUC,26_2_21_,137,21,2,E1,BSC6900GSME1T1,"Port No.=137, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=138_21_2",POUC,26_2_21_,138,21,2,E1,BSC6900GSME1T1,"Port No.=138, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=139_21_2",POUC,26_2_21_,139,21,2,E1,BSC6900GSME1T1,"Port No.=139, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=14_21_2",POUC,26_2_21_,14,21,2,E1,BSC6900GSME1T1,"Port No.=14, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=140_21_2",POUC,26_2_21_,140,21,2,E1,BSC6900GSME1T1,"Port No.=140, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=141_21_2",POUC,26_2_21_,141,21,2,E1,BSC6900GSME1T1,"Port No.=141, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=142_21_2",POUC,26_2_21_,142,21,2,E1,BSC6900GSME1T1,"Port No.=142, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=143_21_2",POUC,26_2_21_,143,21,2,E1,BSC6900GSME1T1,"Port No.=143, Slot No.=21, Subrack No.=2",26,
FTBSC02,"NE=280,E1T1=144_21_2",POUC,26_2_21_,144,21,2,E1,BSC6900GSME1T1,"Port No.=144, Slot No.=21, Subrack No.=2",26,
