begintime,sk_object,duration,M8010C65,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C55,M8010C56,M8010C57,M8010C58,M8010C59,M8010C60,M8010C61,M8010C62,M8010C63,M8010C64,M8010C66,M8010C67,M8010C68,M8010C69,M8010C70,M8010C71,M8010C72,M8010C73,M8010C74,M8010C75,M8010C123,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C92,M8010C93,M8010C94,M8010C95,M8010C96,M8010C97,M8010C98,M8010C99,M8010C100,M8010C112,M8010C113,M8010C114,M8010C115,M8010C116,M8010C117,M8010C118,M8010C119,M8010C120,M8010C121,M8010C122,M8010C124,M8010C125,M8010C126,M8010C127,M8010C128,M8010C129,M8010C130,M8010C131,M8010C132,M8010C133,M8010C134,M8010C135,M8010C136,M8010C137,M8010C138,M8010C139,M8010C140,M8010C141,M8010C142,M8010C143,M8010C144,M8010C145,M8010C146,M8010C147,M8010C148,M8010C149,M8010C150,M8010C151,M8010C152,M8010C153,M8010C154,M8010C155,M8010C156,M8010C157,M8010C158,M8010C159,M8010C160,M8010C161,M8010C162,M8010C163,M8010C164,M8010C165,M8010C166,M8010C167,M8010C168,M8010C169,M8010C170,M8010C171,M8010C172,M8010C173,M8010C174,M8010C175,M8010C176,M8010C177,M8010C178,M8010C179,M8010C180,M8010C181,M8010C188
2022-03-13 02:45:00,16607.0,15,,67.0,172.0,370.0,783.0,1217.0,2276.0,5380.0,10191.0,13629.0,34064.0,24837.0,25460.0,20537.0,20450.0,12333.0,21018.0,-5909.0,5000.0,-439.0,0.0,0.0,78496.0,35306.0,0.0,10817.0,117126.0,5205.0,,,,1650.0,,,,0.0,0.0,0.0,,,0.0,12.0,77.0,211.0,296.0,608.0,824.0,674.0,2409.0,6043.0,11835.0,7115.0,5854.0,5345.0,7123.0,3991.0,6767.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73934.0,58884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:00:00,16662.0,15,,23.0,9.0,15.0,19.0,23.0,49.0,79.0,163.0,260.0,2928.0,3313.0,2275.0,1115.0,2171.0,624.0,8228.0,-4875.0,1624.0,-211.0,0.0,0.0,1772.0,176.0,0.0,252.0,2523.0,56.0,,,,1769.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,12.0,8.0,10.0,4.0,54.0,819.0,2117.0,1590.0,823.0,238.0,273.0,2031.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5298.0,7970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16612.0,15,,0.0,0.0,0.0,8.0,98.0,264.0,100.0,40.0,280.0,374.0,23.0,47.0,160.0,328.0,223.0,337.0,-3125.0,80.0,-659.0,0.0,0.0,1448.0,295.0,0.0,129.0,2422.0,677.0,,,,1807.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,16.0,143.0,73.0,1.0,0.0,6.0,5.0,21.0,63.0,159.0,126.0,174.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16613.0,15,,1.0,95.0,26.0,458.0,710.0,540.0,582.0,365.0,752.0,1098.0,585.0,1878.0,3919.0,3451.0,1902.0,12581.0,-4125.0,5000.0,177.0,0.0,0.0,7461.0,1092.0,0.0,1541.0,8784.0,323.0,,,,1723.0,,,,0.0,0.0,0.0,,,0.0,1.0,47.0,6.0,69.0,379.0,141.0,65.0,177.0,443.0,156.0,159.0,538.0,1002.0,1521.0,343.0,4811.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9266.0,9855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16614.0,15,,2.0,0.0,64.0,3.0,7.0,6.0,56.0,14.0,28.0,87.0,76.0,101.0,134.0,157.0,447.0,1170.0,-5750.0,500.0,-1963.0,0.0,0.0,167.0,258.0,0.0,83.0,468.0,38.0,,,,1815.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,52.0,1.0,8.0,81.0,61.0,74.0,21.0,30.0,252.0,512.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16615.0,15,,154.0,150.0,70.0,116.0,518.0,1429.0,1585.0,795.0,1596.0,457.0,354.0,525.0,744.0,471.0,203.0,3752.0,-7912.0,5000.0,43.0,0.0,0.0,33493.0,220.0,0.0,206.0,33937.0,422.0,,,,1804.0,,,,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,3.0,1.0,9.0,27.0,20.0,21.0,40.0,40.0,308.0,325.0,205.0,95.0,101.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:45:00,16608.0,15,,40.0,37.0,56.0,249.0,866.0,2040.0,3668.0,6090.0,13592.0,38395.0,38339.0,53919.0,47075.0,36938.0,17555.0,52377.0,-6926.0,3666.0,-2000.0,0.0,0.0,102061.0,51880.0,0.0,46682.0,157997.0,5839.0,,,,1520.0,,,,0.0,0.0,0.0,,,0.0,13.0,6.0,8.0,107.0,410.0,916.0,1433.0,3781.0,8860.0,20257.0,16019.0,19780.0,15096.0,11669.0,4756.0,7811.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89408.0,110284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16658.0,15,,13.0,7.0,44.0,159.0,189.0,196.0,323.0,360.0,1596.0,2002.0,885.0,1648.0,2424.0,2509.0,1333.0,14889.0,-3254.0,519.0,-858.0,0.0,0.0,3942.0,1242.0,0.0,202.0,5596.0,1593.0,,,,1744.0,,,,0.0,0.0,0.0,,,0.0,4.0,0.0,0.0,15.0,105.0,149.0,31.0,142.0,188.0,355.0,243.0,853.0,1629.0,1593.0,791.0,7181.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,13219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16659.0,15,,1.0,3.0,2.0,14.0,64.0,258.0,1284.0,1761.0,730.0,1668.0,944.0,221.0,5.0,7.0,2.0,1.0,-2500.0,125.0,-628.0,0.0,0.0,242.0,12.0,0.0,1479.0,288.0,11.0,,,,1819.0,,,,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,5.0,56.0,195.0,1052.0,648.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:45:00,16609.0,15,,481.0,2268.0,74.0,129.0,2302.0,2092.0,800.0,797.0,896.0,1417.0,1491.0,1827.0,2972.0,15010.0,5676.0,36521.0,-11311.0,5000.0,-572.0,0.0,0.0,35888.0,14436.0,0.0,1136.0,51262.0,4807.0,,,,1718.0,,,,0.0,0.0,0.0,,,0.0,227.0,24.0,3.0,12.0,14.0,20.0,65.0,329.0,310.0,625.0,397.0,777.0,1424.0,13419.0,2948.0,10674.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12563.0,28801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:15:00,16660.0,15,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,47.0,80.0,273.0,250.0,309.0,99.0,572.0,-1500.0,0.0,-378.0,0.0,0.0,186.0,0.0,0.0,13.0,210.0,4.0,,,,1809.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,34.0,76.0,245.0,66.0,35.0,68.0,276.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 13:30:00,16634.0,15,,203.0,939.0,998.0,1271.0,1971.0,3297.0,10718.0,7514.0,10002.0,10559.0,12786.0,17336.0,16373.0,11257.0,8826.0,28182.0,-11956.0,5000.0,-1578.0,0.0,0.0,23705.0,35393.0,0.0,5215.0,60250.0,944.0,,,,1655.0,,,,0.0,0.0,0.0,,,0.0,9.0,24.0,43.0,151.0,366.0,803.0,1608.0,2905.0,4471.0,4332.0,5758.0,6045.0,5868.0,4564.0,3640.0,13199.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34269.0,53272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
