begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16187.0,dynamic,100.0,,900913.0,1793896.0,1187.0,1758337.0,2330790.0,207714.0,32068.0,8.0,1053034.0,3615.0,2538859.0,1317044.0,11818.0,420811.0,248777.0,2499813.0,221578.0,164791.0,111401.0,306367.0,300583.0,128273.0,-44.0,655647.0,344309.0,981353.0,1594.0,2037.0,-130.0,54239.0,194682.0,171923.0,663.0,429564.0,436476.0,847027.0,14180.0,397872.0,32546.0,24135.0,92357.0,45.0,73481.0,246514.0,41645.0,196528.0,80844176.0,161072.0,321560.0,115037.0,208804.0,481914.0,16449.0,1687919.0,1.0,12.427083333333334,60583.0,97.0,257584.0,206777.0,35114.0,294305.0,2066058.0,96085.0,556528.0,107868.0,2725938.0,312117.0,63.0,163399.0,882761.0,730814.0,198970.0,205706.0,2087908.0,-65.0,534880.0,18555.0,5230.0,719127.0,25.302083333333332,1855190.0,600217.0,10984.0,4551.0,2594207.0,-139.0,464989.0,7779.0,31840.0,,234731.0,245715.0,871825.0,746098.0,412037.0,200059.0,248454.0,40579.0,225676.0,1968798.0,2879738.0,2416647.0,,677161.0,-104.83333333333333,1994984.0,1022895.0,87073.0,446558.0,,-67.0,167940.0,52898.0,154137.0,10919.0,60881.0,18333.0,31742.0,1319968.0,117483.0,285330.0,70179301.0,39140.0,38765.0,3009044.0,83262.0,42006.0,40.0,635259.0,2776855.0,388860.0,275719.0,794588.0,-116.75,452525.0,404258.0,77608.0,183588.0,-73.0,133373.0,172983.0,401019.0,1516050.0,55952.0,2280277.0,1581012.0,-130.0,-105.25,200514.0,358754.0,433703.0,142860.0,35192.0,,11.395833333333334,,739247.0,482203.0,20338.0,2235.0,619905.0,207099.0,192248.0,-73.0,1142531.0,-114.70833333333333,202477.0,92960.0,41886.0,814551.0,638849.0,175658.0,229451.0,-139.0,-45.0,265875.0,170917.0,368760.0,216162.0
2022-03-19,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16183.0,dynamic,95.83333333333333,,2400536.0,13342189.0,37380.0,3280937.0,7760346.0,2286777.0,54495.0,1150.0,2008867.0,863650.0,5950022.0,6495001.0,86161.0,3796859.0,17055939.0,20114495.0,1699009.0,6727077.0,13577867.0,3430036.0,5722163.0,2341041.0,-56.0,7988783.0,3541276.0,1605502.0,2887367.0,188.0,-130.0,812497.0,662872.0,5276679.0,13642.0,11822177.0,1644483.0,700087.0,577010.0,1743653.0,1353746.0,21551.0,1428224.0,42.0,2988066.0,5316933.0,586620.0,6454475.0,30966144.0,1081535.0,5932529.0,1773955.0,1824209.0,4565642.0,1408850.0,10049202.0,1.0,3.0,798941.0,6255.0,2921390.0,3743120.0,13128.0,4617504.0,6084106.0,1586083.0,1250397.0,1085108.0,19345869.0,4415442.0,63.0,6756578.0,16937235.0,6184568.0,7384254.0,1847247.0,5791651.0,-50.0,259818.0,1822417.0,64978.0,5275440.0,27.065217391304348,6948093.0,319843.0,1135207.0,959846.0,17620182.0,-139.0,6443493.0,960674.0,173669.0,,1893191.0,9729657.0,523771.0,16098741.0,8223750.0,1576470.0,2911062.0,401782.0,1305696.0,13501117.0,4602144.0,5231330.0,,3661657.0,-101.07608695652173,3014478.0,11585708.0,570990.0,18114183.0,,-56.0,6131329.0,2036754.0,6524272.0,1344490.0,1089831.0,7027921.0,2363746.0,9207557.0,741492.0,6046275.0,16986157.0,241439.0,2191389.0,23345270.0,1227323.0,116703.0,42.0,6060782.0,3873997.0,6545695.0,2620777.0,6676389.0,-94.53260869565217,4991675.0,2246156.0,2421592.0,1751346.0,-59.0,3061650.0,1400158.0,6596044.0,2958996.0,361005.0,4612529.0,2847071.0,-130.0,-102.66304347826087,1770561.0,2934676.0,1461172.0,5800879.0,214385.0,,2.8043478260869565,,4689447.0,3881936.0,128221.0,924827.0,5467864.0,5272995.0,4327457.0,-66.0,8636201.0,-102.07608695652173,2378188.0,366645.0,244799.0,9239442.0,841241.0,17593672.0,5718711.0,-139.0,-50.0,4516353.0,5419785.0,5693879.0,3164146.0
2022-03-19,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16184.0,dynamic,91.04166666666667,,719627.0,1080279.0,34.0,1230906.0,1198811.0,250621.0,39957.0,0.0,703013.0,111983.0,1316069.0,671398.0,939.0,384679.0,176701.0,1629344.0,51951.0,182882.0,102332.0,204247.0,362249.0,269821.0,-48.0,224448.0,207401.0,495301.0,6900.0,0.0,-130.0,85322.0,54629.0,224255.0,1.0,273201.0,100455.0,274131.0,26715.0,198177.0,137132.0,25879.0,168677.0,44.0,68201.0,193821.0,60307.0,193007.0,75555619.0,47338.0,166217.0,73992.0,133289.0,263334.0,32277.0,903451.0,1.0,10.943181818181818,48622.0,0.0,428624.0,237382.0,34884.0,172041.0,1024941.0,78703.0,237942.0,57748.0,1241278.0,299953.0,57.0,168062.0,859702.0,506173.0,172035.0,272567.0,1840854.0,-62.0,261859.0,35601.0,165.0,556855.0,23.227272727272727,1016647.0,447889.0,24957.0,28011.0,1215746.0,-139.0,234091.0,38367.0,6854.0,,56783.0,143798.0,413218.0,433456.0,201987.0,51263.0,207604.0,54761.0,272421.0,1069170.0,1663191.0,1411135.0,,190272.0,-104.5,1104895.0,569079.0,24984.0,265388.0,,-64.0,206239.0,104206.0,153414.0,23655.0,86579.0,355329.0,39509.0,847334.0,32380.0,182806.0,68210940.0,49452.0,52832.0,1654701.0,111458.0,56056.0,43.0,205128.0,1447779.0,215269.0,161388.0,484820.0,-115.3409090909091,362247.0,187281.0,78402.0,77603.0,-70.0,201331.0,135254.0,281769.0,895567.0,17982.0,1425571.0,1025441.0,-130.0,-108.3409090909091,53749.0,256754.0,528199.0,152928.0,24082.0,,11.704545454545455,,414166.0,392773.0,3647.0,174180.0,196623.0,155435.0,217074.0,-72.0,588485.0,-116.07954545454545,250864.0,33949.0,10544.0,355896.0,257594.0,145744.0,284591.0,-139.0,-45.0,125551.0,183189.0,344384.0,469800.0
2022-03-17,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16144.0,dynamic,100.0,,2415527.0,3435894.0,401.0,2580361.0,4316690.0,369713.0,38693.0,1.0,1490997.0,23124.0,3803830.0,2506723.0,6650.0,399827.0,555644.0,4997537.0,793585.0,398408.0,402422.0,832696.0,361295.0,648448.0,-50.0,1824957.0,977973.0,2203617.0,41452.0,2504.0,-130.0,138864.0,405474.0,285621.0,103.0,1341470.0,833515.0,2061246.0,27550.0,1240710.0,249033.0,24246.0,668944.0,43.0,621500.0,708995.0,105715.0,542157.0,73535062.0,312497.0,193004.0,440958.0,406638.0,1338017.0,494932.0,3089346.0,1.0,16.302083333333332,113066.0,12.0,900651.0,284501.0,39488.0,206914.0,3265689.0,330376.0,1634894.0,206878.0,5103903.0,357309.0,63.0,444946.0,1960272.0,1617817.0,550801.0,311632.0,2732002.0,-56.0,1064489.0,539380.0,1779.0,1480878.0,26.989583333333332,3116964.0,1234098.0,476309.0,50413.0,4857052.0,-139.0,1425066.0,221608.0,33517.0,,704642.0,673662.0,1939595.0,1463090.0,844535.0,560006.0,590569.0,88974.0,1277202.0,3824566.0,5564352.0,4707356.0,,1359028.0,-104.27083333333333,3821025.0,1964845.0,155551.0,903236.0,,-59.0,312845.0,258440.0,423287.0,494130.0,156447.0,304830.0,489062.0,2587640.0,211676.0,912588.0,57167222.0,68481.0,554391.0,5819668.0,213231.0,52793.0,42.0,1483641.0,5314928.0,1285243.0,841733.0,1824845.0,-111.10416666666667,1233944.0,831825.0,618531.0,544214.0,-64.0,715121.0,412286.0,300446.0,3153074.0,89212.0,3406400.0,2212468.0,-130.0,-101.48958333333333,697318.0,734321.0,1652816.0,342404.0,63415.0,,11.895833333333334,,1583514.0,1217333.0,15792.0,18640.0,1585450.0,611138.0,300320.0,-72.0,2421638.0,-110.82291666666667,416703.0,201080.0,60340.0,1992642.0,1736400.0,464583.0,328653.0,-139.0,-48.0,137912.0,315841.0,357202.0,799178.0
2022-03-18,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16167.0,dynamic,100.0,,4621534.0,25240951.0,1292.0,2858613.0,14844543.0,3976509.0,172973.0,123.0,1224183.0,81485.0,7356788.0,8316976.0,11222.0,2821961.0,20024717.0,33527768.0,1346125.0,7538969.0,19638354.0,7197867.0,8119558.0,2506200.0,-51.0,5847536.0,6935409.0,4864202.0,268.0,85.0,-130.0,2151153.0,234543.0,7265922.0,2872.0,24900463.0,828352.0,1548461.0,7686.0,5053630.0,268344.0,75398.0,960446.0,40.0,2349614.0,6750388.0,1597459.0,8530265.0,29897578.0,378683.0,5079106.0,4750753.0,3641673.0,7448120.0,1412658.0,17215386.0,1.0,6.166666666666667,1088457.0,254.0,4442143.0,6032782.0,154809.0,3707211.0,8137429.0,4458393.0,3940061.0,2220157.0,27101618.0,4283415.0,63.0,8448411.0,12908766.0,1955797.0,6960898.0,3030706.0,13547684.0,-63.0,363323.0,1505022.0,4151.0,11195015.0,21.614583333333332,9175535.0,485900.0,7588822.0,145301.0,23220212.0,-139.0,6997686.0,1206022.0,29558.0,,2110222.0,16605467.0,886661.0,21540274.0,15277031.0,772170.0,6021545.0,1116544.0,2222904.0,16463133.0,9259569.0,10615370.0,,1218774.0,-103.04166666666667,4984112.0,17624013.0,253821.0,21932725.0,,-65.0,7643920.0,105264.0,6507151.0,4806907.0,2916717.0,4727240.0,1890351.0,19678275.0,318531.0,8993333.0,9300262.0,670756.0,1805056.0,35758833.0,3721118.0,351983.0,40.0,4351927.0,7259125.0,8987122.0,5426647.0,9060050.0,-100.22916666666667,7596180.0,3333251.0,2425655.0,4073331.0,-72.0,3336581.0,457921.0,6479109.0,4693873.0,161989.0,4871975.0,2009182.0,-130.0,-106.98958333333333,3068405.0,5678207.0,3424703.0,8283365.0,26094.0,,2.6666666666666665,,6055826.0,5472032.0,19449.0,7589.0,6445715.0,7892609.0,9081606.0,-79.0,10603696.0,-107.4375,4435740.0,89438.0,72176.0,3858230.0,2332425.0,21735652.0,8471548.0,-139.0,-51.0,3735052.0,9991494.0,6753477.0,5288184.0
2022-03-15,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16167.0,dynamic,100.0,,2569946.0,24401932.0,4630.0,3385140.0,14327014.0,4065551.0,145621.0,215.0,1678218.0,57414.0,7465642.0,8426297.0,12245.0,2765886.0,19186283.0,32815271.0,1339988.0,7294523.0,18221653.0,6802643.0,8162362.0,2784359.0,-47.0,5464372.0,6463464.0,4193296.0,14471.0,120.0,-130.0,2197712.0,130410.0,7383501.0,3190.0,19625339.0,433181.0,1669156.0,1995.0,4704921.0,95431.0,57494.0,345408.0,39.0,1994910.0,6261406.0,1719290.0,7939429.0,32783704.0,457672.0,4425468.0,4308882.0,3263613.0,6923716.0,1255407.0,16711343.0,1.0,6.520833333333333,1052350.0,637.0,4371502.0,6328601.0,83558.0,2988257.0,7932054.0,4164701.0,3749989.0,2041471.0,25592681.0,4473596.0,63.0,8060396.0,11439443.0,1933121.0,6507608.0,3356433.0,11579290.0,-68.0,240872.0,1273075.0,5576.0,10273516.0,22.166666666666668,9033453.0,414660.0,1023703.0,85463.0,21339778.0,-139.0,6439268.0,290155.0,74889.0,,1964722.0,15174610.0,946912.0,20923754.0,13746123.0,812343.0,5676869.0,1247063.0,954217.0,15006917.0,8467972.0,10114721.0,,1043189.0,-103.67708333333333,4100606.0,17130972.0,157093.0,21229283.0,,-69.0,7595575.0,46102.0,6162925.0,1223651.0,2778124.0,688345.0,1219268.0,18665127.0,295388.0,8343472.0,15296799.0,723479.0,1399284.0,33836743.0,3431583.0,341150.0,40.0,4078447.0,6324047.0,8295560.0,5012039.0,8448043.0,-102.44791666666667,6388519.0,3243257.0,1940910.0,3724997.0,-65.0,3304858.0,526513.0,5997995.0,3407292.0,134453.0,5313384.0,2592045.0,-130.0,-107.09375,2721223.0,5069100.0,1584456.0,8172636.0,10172.0,,2.6770833333333335,,6406019.0,5605033.0,21174.0,43247.0,6124619.0,7267909.0,9160183.0,-80.0,9701691.0,-107.98958333333333,4295491.0,39014.0,166596.0,3658394.0,2359202.0,20574699.0,8654978.0,-139.0,-65.0,3044537.0,10051096.0,6574841.0,4119466.0
2022-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16226.0,dynamic,100.0,,499326.0,781948.0,0.0,883564.0,910571.0,316002.0,20886.0,0.0,435902.0,0.0,1329183.0,619079.0,105.0,227734.0,65267.0,1172989.0,47959.0,195619.0,41281.0,237460.0,203756.0,45311.0,-31.0,190554.0,212198.0,367130.0,0.0,233.0,-130.0,75566.0,18279.0,174644.0,0.0,109313.0,43556.0,165048.0,948.0,216105.0,16143.0,17508.0,45116.0,37.0,43720.0,213913.0,73487.0,204272.0,83996434.0,24853.0,103677.0,88720.0,89886.0,215771.0,12544.0,558894.0,1.0,9.4375,32931.0,0.0,90673.0,188962.0,30047.0,117546.0,1132553.0,82580.0,235873.0,57977.0,1299362.0,208931.0,63.0,190081.0,292201.0,107665.0,200025.0,297764.0,807033.0,-76.0,54095.0,11886.0,21.0,271876.0,18.145833333333332,1309214.0,72261.0,4591.0,10.0,1328686.0,-139.0,202729.0,779.0,1825.0,,71189.0,77662.0,131803.0,199597.0,117479.0,42016.0,266910.0,70016.0,119581.0,1291661.0,1415104.0,1102867.0,,80619.0,-104.01041666666667,1312077.0,301800.0,10361.0,116612.0,,-70.0,175854.0,7134.0,174557.0,3571.0,68403.0,443.0,24537.0,537388.0,15063.0,199879.0,78102241.0,50991.0,30170.0,1374178.0,73605.0,26576.0,39.0,125656.0,1474309.0,219472.0,185437.0,310018.0,-119.71875,161137.0,129069.0,42230.0,72842.0,-84.0,49199.0,25722.0,174646.0,1111004.0,4947.0,1170123.0,715743.0,-130.0,-108.875,70143.0,130365.0,247361.0,174931.0,2396.0,,13.40625,,301986.0,174104.0,282.0,0.0,170610.0,187524.0,188062.0,-80.0,518736.0,-123.30208333333333,280778.0,7453.0,2421.0,155151.0,184380.0,52649.0,209972.0,-139.0,-38.0,94360.0,181326.0,211785.0,74454.0
2022-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",794.0,dynamic,0.4166666666666667,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16150.0,dynamic,100.0,,319464.0,996315.0,649.0,900631.0,1150475.0,346817.0,100131.0,9.0,854345.0,12490.0,1329186.0,161270.0,2117.0,989639.0,272800.0,1199394.0,49024.0,272171.0,118057.0,107801.0,916844.0,16938.0,-38.0,112244.0,94013.0,1056145.0,3159.0,4.0,-130.0,92607.0,4498.0,514732.0,135.0,253875.0,10680.0,111904.0,1021.0,89747.0,15665.0,50785.0,36218.0,40.0,25162.0,107282.0,86333.0,100043.0,84627125.0,26635.0,985199.0,59303.0,529651.0,105875.0,16196.0,977795.0,0.0,-2.8541666666666665,76554.0,22.0,22774.0,528368.0,39078.0,966264.0,1692119.0,86549.0,108862.0,359116.0,1420769.0,801983.0,63.0,172369.0,2432437.0,50288.0,173415.0,611133.0,7230409.0,-63.0,33728.0,18542.0,1084.0,876111.0,15.770833333333334,639003.0,48438.0,8706.0,10645.0,1783597.0,-139.0,107130.0,7216.0,8076.0,,27036.0,200055.0,88581.0,610830.0,310214.0,56338.0,102174.0,101716.0,56251.0,445453.0,1206919.0,1073954.0,,31027.0,-112.17708333333333,1446391.0,708843.0,15945.0,431679.0,,-70.0,380818.0,15866.0,204646.0,9346.0,90652.0,43518.0,19959.0,1103670.0,19045.0,86790.0,78666015.0,94813.0,22681.0,1165927.0,92229.0,95827.0,41.0,77322.0,1121406.0,105203.0,77414.0,71082.0,-123.70833333333333,34274.0,128977.0,22938.0,28712.0,-71.0,22029.0,27564.0,1150741.0,1330895.0,11774.0,975237.0,930166.0,-130.0,-122.94791666666667,28950.0,612532.0,91853.0,207903.0,3133.0,,6.854166666666667,,68329.0,32010.0,6094.0,7946.0,104538.0,75918.0,396461.0,-78.0,129255.0,-125.96875,98382.0,4274.0,12007.0,91654.0,107036.0,195561.0,751037.0,-139.0,-39.0,852686.0,308712.0,1045765.0,23219.0
2022-03-19,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16232.0,dynamic,95.83333333333333,,981288.0,1867259.0,0.0,1682077.0,2135205.0,738734.0,88354.0,0.0,1061738.0,46053.0,2103869.0,1158183.0,72.0,1364114.0,447425.0,2517234.0,184301.0,475337.0,328065.0,495453.0,1103464.0,255443.0,-57.0,611893.0,462895.0,1196499.0,72761.0,0.0,-130.0,156319.0,120901.0,538290.0,0.0,623924.0,236261.0,661574.0,17660.0,518882.0,174320.0,67238.0,348815.0,44.0,250300.0,533466.0,158597.0,496855.0,76263050.0,57776.0,869650.0,250032.0,485368.0,572335.0,98322.0,1622598.0,0.0,5.032608695652174,112201.0,1.0,387794.0,741871.0,135440.0,758055.0,1727015.0,202271.0,602382.0,267882.0,2277227.0,1154616.0,59.0,473090.0,1937921.0,463128.0,471690.0,677596.0,5514160.0,-59.0,356079.0,118592.0,77.0,1099578.0,18.032608695652176,1534736.0,338082.0,85057.0,51246.0,2176292.0,-139.0,523880.0,64334.0,342.0,,226156.0,526853.0,558158.0,977143.0,578941.0,127170.0,487095.0,144452.0,487651.0,1651769.0,2504605.0,2218583.0,,367799.0,-106.53260869565217,1743779.0,1154714.0,15576.0,675689.0,,-64.0,510408.0,221231.0,420722.0,96325.0,134902.0,294864.0,163761.0,1580464.0,29614.0,501735.0,67165972.0,134155.0,181558.0,2722362.0,161074.0,110697.0,40.0,563201.0,2363280.0,538521.0,460877.0,795447.0,-116.34782608695652,554347.0,433751.0,238864.0,300719.0,-67.0,288843.0,85397.0,1366643.0,1392166.0,7295.0,2044421.0,1509629.0,-130.0,-113.1195652173913,262085.0,682053.0,582968.0,431947.0,32223.0,,9.967391304347826,,716979.0,553349.0,269.0,60600.0,650342.0,475663.0,608499.0,-77.0,1051711.0,-117.82608695652173,491991.0,70486.0,1293.0,636170.0,581873.0,392925.0,850778.0,-139.0,-43.0,707078.0,535416.0,1295479.0,343991.0
