begintime,sk_object,duration,integrity,M8010C65,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C55,M8010C56,M8010C57,M8010C58,M8010C59,M8010C60,M8010C61,M8010C62,M8010C63,M8010C64,M8010C66,M8010C67,M8010C68,M8010C69,M8010C70,M8010C71,M8010C72,M8010C73,M8010C74,M8010C75,M8010C123,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C92,M8010C93,M8010C94,M8010C95,M8010C96,M8010C97,M8010C98,M8010C99,M8010C100,M8010C112,M8010C113,M8010C114,M8010C115,M8010C116,M8010C117,M8010C118,M8010C119,M8010C120,M8010C121,M8010C122,M8010C124,M8010C125,M8010C126,M8010C127,M8010C128,M8010C129,M8010C130,M8010C131,M8010C132,M8010C133,M8010C134,M8010C135,M8010C136,M8010C137,M8010C138,M8010C139,M8010C140,M8010C141,M8010C142,M8010C143,M8010C144,M8010C145,M8010C146,M8010C147,M8010C148,M8010C149,M8010C150,M8010C151,M8010C152,M8010C153,M8010C154,M8010C155,M8010C156,M8010C157,M8010C158,M8010C159,M8010C160,M8010C161,M8010C162,M8010C163,M8010C164,M8010C165,M8010C166,M8010C167,M8010C168,M8010C169,M8010C170,M8010C171,M8010C172,M8010C173,M8010C174,M8010C175,M8010C176,M8010C177,M8010C178,M8010C179,M8010C180,M8010C181,M8010C188
2022-03-17,751.0,7.0,0.4861111111111111,,263.0,3.0,22.0,15.0,13.0,41.0,74.0,187.0,2116.0,1583.0,2004.0,3017.0,4056.0,4491.0,8687.0,37485.0,-5469.0,5000.0,2480.0,0.0,0.0,3548.0,3303.0,0.0,632.0,7031.0,106.0,,,,1466.0,,,,0.0,0.0,0.0,,,0.0,5.0,1.0,0.0,2.0,2.0,13.0,37.0,60.0,74.0,332.0,895.0,1686.0,2209.0,2401.0,3475.0,14412.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12719.0,25564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,774.0,2.0,0.1388888888888889,,39.0,109.0,183.0,443.0,4175.0,6373.0,4856.0,8511.0,9771.0,12588.0,7125.0,7561.0,6338.0,5389.0,3811.0,10230.0,-6547.0,5000.0,-625.0,0.0,0.0,48217.0,26442.0,0.0,4839.0,76696.0,7879.0,,,,1797.0,,,,0.0,0.0,0.0,,,0.0,12.0,57.0,51.0,118.0,1583.0,2870.0,1903.0,3013.0,2945.0,3946.0,2260.0,2139.0,1522.0,1003.0,1381.0,5249.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26875.0,29608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,777.0,7.0,0.4861111111111111,,137.0,70.0,104.0,155.0,185.0,563.0,2806.0,7325.0,4948.0,14058.0,8914.0,16765.0,23029.0,32184.0,13084.0,34635.0,-5018.0,5000.0,874.0,0.0,0.0,47627.0,23327.0,0.0,9499.0,73498.0,4333.0,,,,1469.0,,,,0.0,0.0,0.0,,,0.0,57.0,29.0,45.0,72.0,70.0,204.0,2459.0,6733.0,3305.0,5162.0,3858.0,5688.0,7446.0,7355.0,4661.0,12670.0,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38861.0,59329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,746.0,13.0,0.9027777777777778,,556.0,534.0,599.0,974.0,2806.0,6584.0,15822.0,34648.0,58112.0,127360.0,106744.0,165917.0,222053.0,235043.0,162379.0,579451.0,-13500.0,5000.0,1615.0,0.0,0.0,341230.0,304085.0,0.0,38235.0,683593.0,65248.0,,,,1451.0,,,,0.0,0.0,0.0,,,0.0,210.0,158.0,142.0,418.0,1264.0,2119.0,6720.0,15850.0,24541.0,60193.0,50087.0,79214.0,101120.0,92169.0,68545.0,237347.0,36387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231317.0,711764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,747.0,2.0,0.1388888888888889,,1521.0,8.0,19.0,30.0,85.0,550.0,883.0,598.0,5338.0,9229.0,2835.0,3044.0,5300.0,7279.0,5160.0,18692.0,-10300.0,5000.0,1300.0,0.0,0.0,11773.0,27365.0,0.0,1484.0,40824.0,2557.0,,,,1494.0,,,,0.0,0.0,0.0,,,0.0,9.0,2.0,0.0,0.0,4.0,27.0,55.0,280.0,4092.0,4077.0,1213.0,907.0,1713.0,2055.0,2138.0,9243.0,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,25690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,752.0,2.0,0.1388888888888889,,12.0,29.0,126.0,268.0,465.0,936.0,4881.0,1411.0,1429.0,3148.0,2322.0,2895.0,3060.0,2506.0,1577.0,3044.0,-5573.0,5000.0,212.0,0.0,0.0,21377.0,4692.0,0.0,848.0,27463.0,3056.0,,,,1585.0,,,,0.0,0.0,0.0,,,0.0,1.0,4.0,71.0,68.0,58.0,142.0,276.0,426.0,525.0,1471.0,1073.0,1328.0,1294.0,878.0,525.0,953.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.0,8885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,749.0,7.0,0.4861111111111111,,8.0,1.0,7.0,19.0,19.0,39.0,47.0,169.0,449.0,439.0,342.0,474.0,936.0,897.0,1337.0,9803.0,-5917.0,2625.0,-600.0,0.0,0.0,1570.0,233.0,0.0,521.0,2074.0,188.0,,,,1687.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,5.0,5.0,9.0,77.0,219.0,256.0,134.0,178.0,276.0,229.0,441.0,4648.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,6451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,763.0,2.0,0.1388888888888889,,16.0,1.0,0.0,22.0,33.0,44.0,56.0,202.0,403.0,267.0,350.0,543.0,679.0,410.0,537.0,1405.0,-1979.0,3169.0,-203.0,0.0,0.0,1432.0,254.0,0.0,64.0,1745.0,314.0,,,,1733.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,15.0,7.0,16.0,117.0,201.0,92.0,178.0,120.0,155.0,193.0,233.0,622.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,752.0,13.0,0.9027777777777778,,3058.0,10078.0,15770.0,42880.0,89831.0,136330.0,125451.0,81300.0,88981.0,133409.0,58150.0,78341.0,82950.0,54011.0,25436.0,41273.0,-12964.0,5000.0,-784.0,0.0,0.0,945903.0,199805.0,0.0,86854.0,1180366.0,113261.0,,,,1955.0,,,,0.0,0.0,0.0,,,0.0,130.0,1244.0,3294.0,7305.0,19296.0,35405.0,30364.0,19320.0,18544.0,28311.0,15062.0,18668.0,17791.0,20170.0,10938.0,14328.0,34192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536416.0,255794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,743.0,10.0,0.6944444444444444,,281.0,1035.0,1672.0,5487.0,15867.0,29285.0,30768.0,36247.0,63323.0,118659.0,84834.0,124898.0,141122.0,124840.0,65271.0,166162.0,-12543.0,5000.0,-748.0,0.0,0.0,662052.0,386923.0,0.0,56365.0,1067696.0,48578.0,,,,1647.0,,,,0.0,0.0,0.0,,,0.0,60.0,357.0,459.0,1588.0,5537.0,12435.0,9790.0,12980.0,23437.0,47087.0,34382.0,51375.0,53549.0,43318.0,19768.0,58018.0,16383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259789.0,368630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,744.0,5.0,0.3472222222222222,,894.0,285.0,304.0,900.0,2549.0,6176.0,10429.0,15340.0,26192.0,46219.0,34815.0,49537.0,47507.0,38631.0,17529.0,48296.0,-8149.0,5000.0,-773.0,0.0,0.0,213624.0,66968.0,0.0,21763.0,290704.0,19434.0,,,,1647.0,,,,0.0,0.0,0.0,,,0.0,117.0,83.0,90.0,318.0,690.0,2124.0,3458.0,4102.0,9314.0,16341.0,11074.0,16690.0,16194.0,13789.0,6542.0,19404.0,8724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102895.0,119509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
