begintime,sk_object,duration,M8000C26,M8000C27,M8000C29,M8000C30,M8000C32,M8000C24,M8000C6,M8000C7,M8000C8,M8000C9,M8000C11,M8000C13,M8000C14,M8000C15,M8000C16,M8000C33,M8000C34,M8000C35,M8000C36,M8000C37,M8000C38,M8000C39,M8000C40,M8000C41,M8000C42,M8000C43,M8000C44,M8000C45,M8000C46
2022-03-11 01:15:00,16012.0,15,0.0,0.0,2963.0,3878.0,0.0,0.0,0.0,0.0,0.0,0.0,10640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16013.0,15,0.0,0.0,601.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,40860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16014.0,15,0.0,0.0,1352.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16015.0,15,0.0,0.0,6377.0,8412.0,0.0,0.0,0.0,0.0,0.0,0.0,14335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16016.0,15,0.0,0.0,1915.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,40854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16017.0,15,0.0,0.0,584.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16018.0,15,0.0,0.0,5270.0,6979.0,0.0,0.0,0.0,0.0,0.0,0.0,40851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16019.0,15,0.0,0.0,4460.0,5882.0,0.0,0.0,0.0,0.0,0.0,0.0,14335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16020.0,15,0.0,0.0,7355.0,9666.0,0.0,0.0,0.0,0.0,0.0,0.0,40848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16021.0,15,0.0,0.0,4948.0,6445.0,0.0,0.0,0.0,0.0,0.0,0.0,40850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16022.0,15,0.0,0.0,5951.0,7846.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16023.0,15,0.0,0.0,3366.0,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,40862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16024.0,15,0.0,0.0,1251.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,40857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16025.0,15,0.0,0.0,553.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,14337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16026.0,15,0.0,0.0,4363.0,5765.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:15:00,16027.0,15,0.0,0.0,2757.0,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16009.0,15,0.0,0.0,6542.0,8652.0,0.0,0.0,0.0,0.0,0.0,0.0,39094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16010.0,15,0.0,0.0,137.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,39096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16011.0,15,0.0,0.0,730.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,39094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16012.0,15,0.0,0.0,2971.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,10499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16013.0,15,0.0,0.0,642.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,39087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16014.0,15,0.0,0.0,1041.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,13631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16015.0,15,0.0,0.0,6460.0,8566.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16016.0,15,0.0,0.0,1985.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,39094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16017.0,15,0.0,0.0,502.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,39092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16018.0,15,0.0,0.0,5124.0,6797.0,0.0,0.0,0.0,0.0,0.0,0.0,39095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16019.0,15,0.0,0.0,3909.0,5222.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16020.0,15,0.0,0.0,7008.0,9266.0,0.0,0.0,0.0,0.0,0.0,0.0,39097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16021.0,15,0.0,0.0,4809.0,6277.0,0.0,0.0,0.0,0.0,0.0,0.0,39096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16022.0,15,0.0,0.0,5800.0,7667.0,0.0,0.0,0.0,0.0,0.0,0.0,13631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16023.0,15,0.0,0.0,3393.0,4483.0,0.0,0.0,0.0,0.0,0.0,0.0,39085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16024.0,15,0.0,0.0,1260.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,39089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16025.0,15,0.0,0.0,446.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,13634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16026.0,15,0.0,0.0,4418.0,5831.0,0.0,0.0,0.0,0.0,0.0,0.0,13631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:30:00,16027.0,15,0.0,0.0,2581.0,3437.0,0.0,0.0,0.0,0.0,0.0,0.0,13631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16009.0,15,0.0,0.0,6597.0,8729.0,0.0,0.0,0.0,0.0,0.0,0.0,37118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16010.0,15,0.0,0.0,116.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,37119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16011.0,15,0.0,0.0,623.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,37121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16012.0,15,0.0,0.0,3059.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16013.0,15,0.0,0.0,552.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,37124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16014.0,15,0.0,0.0,1304.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16015.0,15,0.0,0.0,6368.0,8437.0,0.0,0.0,0.0,0.0,0.0,0.0,12930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16016.0,15,0.0,0.0,1811.0,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,37121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16017.0,15,0.0,0.0,556.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,37118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16018.0,15,0.0,0.0,5183.0,6857.0,0.0,0.0,0.0,0.0,0.0,0.0,37121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16019.0,15,0.0,0.0,4449.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,12931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16020.0,15,0.0,0.0,7453.0,9826.0,0.0,0.0,0.0,0.0,0.0,0.0,37119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16021.0,15,0.0,0.0,4769.0,6269.0,0.0,0.0,0.0,0.0,0.0,0.0,37120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16022.0,15,0.0,0.0,5948.0,7871.0,0.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16023.0,15,0.0,0.0,3412.0,4466.0,0.0,0.0,0.0,0.0,0.0,0.0,37122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16024.0,15,0.0,0.0,1129.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,37122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16025.0,15,0.0,0.0,471.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,12926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16026.0,15,0.0,0.0,4643.0,6123.0,0.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:45:00,16027.0,15,0.0,0.0,2302.0,3071.0,0.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16009.0,15,0.0,0.0,6434.0,8504.0,0.0,0.0,0.0,0.0,0.0,0.0,38328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16010.0,15,0.0,0.0,98.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,38318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16011.0,15,0.0,0.0,608.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,38314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16012.0,15,0.0,0.0,2824.0,3668.0,0.0,0.0,0.0,0.0,0.0,0.0,10068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16013.0,15,0.0,0.0,580.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,38328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16014.0,15,0.0,0.0,1160.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16015.0,15,0.0,0.0,6152.0,8178.0,0.0,0.0,0.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16016.0,15,0.0,0.0,1708.0,2274.0,0.0,0.0,0.0,0.0,0.0,0.0,38314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16017.0,15,0.0,0.0,555.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,38329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16018.0,15,0.0,0.0,5269.0,7008.0,0.0,0.0,0.0,0.0,0.0,0.0,38314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16019.0,15,0.0,0.0,4815.0,6193.0,0.0,0.0,0.0,0.0,0.0,0.0,13226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16020.0,15,0.0,0.0,6951.0,9164.0,0.0,0.0,0.0,0.0,0.0,0.0,38320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16021.0,15,0.0,0.0,4293.0,5619.0,0.0,0.0,0.0,0.0,0.0,0.0,38315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16022.0,15,0.0,0.0,5395.0,7161.0,0.0,0.0,0.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16023.0,15,0.0,0.0,3389.0,4456.0,0.0,0.0,0.0,0.0,0.0,0.0,38330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16024.0,15,0.0,0.0,1076.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,38328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16025.0,15,0.0,0.0,416.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,13224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16026.0,15,0.0,0.0,4943.0,6582.0,0.0,0.0,0.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16027.0,15,0.0,0.0,2196.0,2919.0,0.0,0.0,0.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16009.0,15,0.0,0.0,6464.0,8556.0,0.0,0.0,0.0,0.0,0.0,0.0,36078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16010.0,15,0.0,0.0,54.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,36091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16011.0,15,0.0,0.0,624.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,36096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16012.0,15,0.0,0.0,2724.0,3566.0,0.0,0.0,0.0,0.0,0.0,0.0,8943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16013.0,15,0.0,0.0,500.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,36078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16014.0,15,0.0,0.0,1231.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,12217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16015.0,15,0.0,0.0,6490.0,8661.0,0.0,0.0,0.0,0.0,0.0,0.0,12216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16016.0,15,0.0,0.0,1760.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,36096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16017.0,15,0.0,0.0,674.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,36078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16018.0,15,0.0,0.0,5074.0,6762.0,0.0,0.0,0.0,0.0,0.0,0.0,36096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16019.0,15,0.0,0.0,4020.0,5353.0,0.0,0.0,0.0,0.0,0.0,0.0,12216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16020.0,15,0.0,0.0,7302.0,9647.0,0.0,0.0,0.0,0.0,0.0,0.0,36090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16021.0,15,0.0,0.0,4329.0,5690.0,0.0,0.0,0.0,0.0,0.0,0.0,36094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16022.0,15,0.0,0.0,5801.0,7728.0,0.0,0.0,0.0,0.0,0.0,0.0,12217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16023.0,15,0.0,0.0,3326.0,4376.0,0.0,0.0,0.0,0.0,0.0,0.0,36078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16024.0,15,0.0,0.0,1239.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,36080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16025.0,15,0.0,0.0,396.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,12215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16026.0,15,0.0,0.0,5022.0,6652.0,0.0,0.0,0.0,0.0,0.0,0.0,12217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:15:00,16027.0,15,0.0,0.0,2260.0,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,12214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16009.0,15,0.0,0.0,6363.0,8461.0,0.0,0.0,0.0,0.0,0.0,0.0,35524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16010.0,15,0.0,0.0,100.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,35521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16011.0,15,0.0,0.0,694.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,35521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16012.0,15,0.0,0.0,2710.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,8803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16013.0,15,0.0,0.0,529.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,35522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16014.0,15,0.0,0.0,1272.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,11788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:30:00,16015.0,15,0.0,0.0,6145.0,8197.0,0.0,0.0,0.0,0.0,0.0,0.0,11790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
