begintime,sk_object,duration,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-17 02:54:00,433.0,6,0.0,0.0,24326.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472110.0,6465.0
2022-03-17 02:54:00,434.0,6,0.0,0.0,9706.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201281.0,2676.0
2022-03-17 02:54:00,436.0,6,0.0,0.0,8490.0,109.0,0.0,0.0,0.0,0.0,356.0,8.0,0.0,0.0,0.0,0.0,392975.0,1358.0
2022-03-17 02:54:00,437.0,6,2280080.0,27323.0,39714.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,3.0
2022-03-17 02:54:00,438.0,6,0.0,0.0,22636.0,291.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,0.0,0.0,117547341.0,94105.0
2022-03-17 02:54:00,439.0,6,0.0,0.0,22236.0,286.0,0.0,0.0,0.0,0.0,52653.0,98.0,0.0,0.0,0.0,0.0,140432552.0,171456.0
2022-03-17 02:54:00,441.0,6,632180.0,7767.0,13400.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,443.0,6,0.0,0.0,7176.0,92.0,0.0,0.0,0.0,0.0,37114.0,33.0,0.0,0.0,0.0,0.0,3984283.0,4560.0
2022-03-17 02:54:00,445.0,6,0.0,0.0,9008.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134158.0,1847.0
2022-03-17 02:54:00,447.0,6,278584.0,3328.0,6616.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,431.0,5,1770500.0,21171.0,32150.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,440.0,5,0.0,0.0,20842.0,268.0,0.0,0.0,0.0,0.0,36395.0,140.0,0.0,0.0,0.0,0.0,416741816.0,317917.0
2022-03-17 02:55:00,446.0,5,0.0,0.0,23050.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271972.0,39390.0
2022-03-18 18:00:00,427.0,15,0.0,0.0,53922.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081724.0,14928.0
2022-03-18 18:00:00,429.0,15,0.0,0.0,53716.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,30.0
2022-03-18 18:00:00,447.0,15,2982212.0,32405.0,54162.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:15:00,427.0,15,0.0,0.0,53856.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061898.0,14615.0
2022-03-18 18:15:00,429.0,15,0.0,0.0,53648.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,30.0
2022-03-18 18:15:00,447.0,15,2869292.0,31164.0,53168.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:30:00,427.0,15,0.0,0.0,54096.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061034.0,14603.0
2022-03-18 18:30:00,429.0,15,0.0,0.0,52528.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,30.0
2022-03-18 18:30:00,447.0,15,2887288.0,31346.0,53476.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:45:00,427.0,15,0.0,0.0,54210.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062338.0,14622.0
2022-03-18 18:45:00,429.0,15,0.0,0.0,53796.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,16.0
2022-03-18 18:45:00,447.0,15,2944336.0,31980.0,53648.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,86723.0,4,0.0,0.0,10060.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215287.0,2999.0
2022-03-19 06:56:00,86725.0,4,1260488.0,13841.0,8890.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,86728.0,4,0.0,0.0,8650.0,111.0,0.0,0.0,0.0,0.0,358899.0,339.0,0.0,0.0,0.0,0.0,211084783.0,174053.0
2022-03-19 13:46:00,426.0,14,8765772.0,98560.0,258156.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,27.0
2022-03-19 13:46:00,428.0,14,0.0,0.0,33754.0,434.0,0.0,0.0,0.0,0.0,287473.0,490.0,0.0,0.0,0.0,0.0,1808070949.0,1540059.0
2022-03-19 13:46:00,435.0,14,0.0,0.0,37026.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1934078.0,32891.0
2022-03-19 16:58:00,426.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,428.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,435.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:47:00,426.0,13,16765316.0,184468.0,382524.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,39.0
2022-03-11 21:47:00,428.0,13,0.0,0.0,51762.0,666.0,0.0,0.0,76.0,1.0,1547845.0,2345.0,0.0,0.0,0.0,0.0,5181962099.0,5417816.0
2022-03-11 21:47:00,435.0,13,0.0,0.0,56296.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093139.0,14839.0
2022-03-12 05:55:00,441.0,5,2223068.0,24093.0,48668.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,443.0,5,0.0,0.0,34394.0,442.0,0.0,0.0,0.0,0.0,265147.0,298.0,0.0,0.0,0.0,0.0,1032852239.0,825666.0
2022-03-12 05:55:00,445.0,5,0.0,0.0,35614.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698942.0,9542.0
2022-03-12 06:50:00,426.0,10,4307692.0,49482.0,112652.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0
2022-03-12 06:50:00,428.0,10,0.0,0.0,21322.0,274.0,0.0,0.0,0.0,0.0,946711.0,891.0,0.0,0.0,0.0,0.0,1163413917.0,1110981.0
2022-03-12 06:50:00,435.0,10,0.0,0.0,23808.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477243.0,6629.0
