begintime,sk_object,duration,integrity,M51373C0,M51373C1,M51373C2,M51373C3,M51373C4,M51373C5,M51373C6,M51373C7,M51373C8,M51373C9,M51373C10,M51373C11,M51373C12
2022-03-11 14:00:00,15835.0,60.0,100.0,2730.0,212466.0,0.0,0.0,2730.0,212466.0,61435.0,4473988.0,472.0,529924.0,0.0,0.0,0.0
2022-03-11 22:00:00,15782.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,3799810.0,4485187524.0,2573745.0,460432007.0,0.0,0.0,0.0
2022-03-11 02:00:00,15830.0,60.0,100.0,2552.0,198594.0,0.0,0.0,2552.0,198594.0,96744.0,8104986.0,62078.0,6327724.0,0.0,0.0,0.0
2022-03-11 07:00:00,15808.0,60.0,100.0,2558.0,199028.0,0.0,0.0,2558.0,199028.0,57243.0,4168208.0,449.0,539204.0,0.0,0.0,0.0
2022-03-11 11:00:00,15813.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,62421.0,4545668.0,444.0,535496.0,0.0,0.0,0.0
2022-03-11 17:00:00,15836.0,60.0,100.0,2787.0,216842.0,0.0,0.0,2787.0,216842.0,62542.0,4559964.0,566.0,573664.0,0.0,0.0,0.0
2022-03-11 23:00:00,15785.0,32.0,53.333333333333336,1508.0,117328.0,0.0,0.0,1508.0,117328.0,309313.0,27604108.0,202643.0,19427048.0,0.0,0.0,0.0
2022-03-11 06:00:00,15827.0,60.0,100.0,2778.0,216168.0,0.0,0.0,2778.0,216168.0,62348.0,4540682.0,417.0,504669.0,0.0,0.0,0.0
2022-03-11 21:00:00,15809.0,60.0,100.0,2543.0,197828.0,0.0,0.0,2543.0,197828.0,209363.0,20067580.0,141562.0,12798072.0,0.0,0.0,0.0
2022-03-11 00:00:00,15826.0,60.0,100.0,2784.0,216648.0,0.0,0.0,2784.0,216648.0,62363.0,4544340.0,295.0,286263.0,0.0,0.0,0.0
2022-03-11 14:00:00,15784.0,60.0,100.0,3017.0,234736.0,0.0,0.0,3017.0,234736.0,16619988.0,19149649788.0,12240611.0,2757480654.0,0.0,0.0,0.0
2022-03-11 07:00:00,15801.0,60.0,100.0,2776.0,215916.0,0.0,0.0,2776.0,215916.0,168836.0,14765860.0,99988.0,8000444.0,0.0,0.0,0.0
2022-03-11 19:00:00,15809.0,60.0,100.0,2777.0,216088.0,0.0,0.0,2777.0,216088.0,239236.0,21787096.0,147893.0,13129608.0,0.0,0.0,0.0
2022-03-11 12:00:00,15813.0,60.0,100.0,2790.0,216990.0,0.0,0.0,2790.0,216990.0,62413.0,4545000.0,444.0,535298.0,0.0,0.0,0.0
2022-03-11 21:00:00,15798.0,60.0,100.0,2788.0,216922.0,0.0,0.0,2788.0,216922.0,496578.0,45730718.0,266053.0,17072200.0,0.0,0.0,0.0
2022-03-11 22:00:00,15810.0,60.0,100.0,2463.0,191612.0,0.0,0.0,2463.0,191612.0,55343.0,4069236.0,1572.0,845889.0,0.0,0.0,0.0
2022-03-11 00:00:00,15787.0,60.0,100.0,2786.0,216762.0,0.0,0.0,2786.0,216762.0,9133944.0,11089121625.0,5613429.0,1101426530.0,0.0,0.0,0.0
2022-03-11 05:00:00,15788.0,60.0,100.0,2552.0,198548.0,0.0,0.0,2552.0,198548.0,236302.0,20839752.0,136683.0,10690808.0,0.0,0.0,0.0
2022-03-11 16:00:00,15809.0,60.0,100.0,2607.0,202948.0,0.0,0.0,2607.0,202948.0,204804.0,19281444.0,138769.0,12486984.0,0.0,0.0,0.0
2022-03-11 08:00:00,15786.0,60.0,100.0,2784.0,216694.0,0.0,0.0,2784.0,216694.0,7892534.0,9627860084.0,4946784.0,920475509.0,0.0,0.0,0.0
2022-03-11 04:00:00,15837.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,62460.0,4548722.0,452.0,500263.0,0.0,0.0,0.0
2022-03-11 10:00:00,15798.0,60.0,100.0,2781.0,216362.0,0.0,0.0,2781.0,216362.0,432261.0,39373098.0,230939.0,15032048.0,0.0,0.0,0.0
2022-03-11 11:00:00,15798.0,60.0,100.0,2786.0,216808.0,0.0,0.0,2786.0,216808.0,425385.0,38660332.0,227554.0,14869828.0,0.0,0.0,0.0
2022-03-11 06:00:00,15833.0,60.0,100.0,2788.0,216876.0,0.0,0.0,2788.0,216876.0,3069146.0,3885568940.0,1914938.0,457849214.0,0.0,0.0,0.0
2022-03-11 23:00:00,15837.0,60.0,100.0,2694.0,209586.0,0.0,0.0,2694.0,209586.0,60744.0,4436052.0,920.0,630641.0,0.0,0.0,0.0
2022-03-11 15:00:00,15812.0,60.0,100.0,2782.0,216488.0,0.0,0.0,2782.0,216488.0,3422579.0,3351954858.0,2670583.0,702168356.0,0.0,0.0,0.0
2022-03-11 07:00:00,15819.0,60.0,100.0,2785.0,216682.0,0.0,0.0,2785.0,216682.0,12876733.0,15235716683.0,8752258.0,1819207936.0,0.0,0.0,0.0
2022-03-11 04:00:00,15832.0,60.0,100.0,2554.0,198708.0,0.0,0.0,2554.0,198708.0,278100.0,235500561.0,185832.0,103340649.0,0.0,0.0,0.0
2022-03-11 16:00:00,15820.0,60.0,100.0,2625.0,204296.0,0.0,0.0,2625.0,204296.0,5396447.0,6054370005.0,3351567.0,909686602.0,0.0,0.0,0.0
2022-03-11 12:00:00,15795.0,60.0,100.0,2783.0,216568.0,0.0,0.0,2783.0,216568.0,282425.0,25635708.0,185073.0,17826548.0,0.0,0.0,0.0
2022-03-11 04:00:00,15814.0,60.0,100.0,3022.0,235136.0,0.0,0.0,3022.0,235136.0,67512.0,4918986.0,269.0,277250.0,0.0,0.0,0.0
2022-03-11 05:00:00,15798.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,187887.0,16932414.0,98104.0,6062036.0,0.0,0.0,0.0
2022-03-11 03:00:00,15827.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,62429.0,4546450.0,442.0,507258.0,0.0,0.0,0.0
2022-03-12 00:00:00,15789.0,60.0,100.0,3011.0,234256.0,0.0,0.0,3011.0,234256.0,467589.0,42115032.0,296902.0,26651732.0,0.0,0.0,0.0
2022-03-11 15:00:00,15790.0,60.0,100.0,2784.0,216602.0,0.0,0.0,2784.0,216602.0,361381.0,33054726.0,182474.0,9537104.0,0.0,0.0,0.0
2022-03-11 03:00:00,15790.0,60.0,100.0,3018.0,234816.0,0.0,0.0,3018.0,234816.0,163232.0,14937212.0,81879.0,4311984.0,0.0,0.0,0.0
2022-03-11 03:00:00,15801.0,60.0,100.0,2783.0,216614.0,0.0,0.0,2783.0,216614.0,83753.0,7252466.0,47496.0,3858500.0,0.0,0.0,0.0
2022-03-11 05:00:00,15797.0,60.0,100.0,2555.0,198788.0,0.0,0.0,2555.0,198788.0,57160.0,4163776.0,275.0,274456.0,0.0,0.0,0.0
2022-03-11 18:00:00,15784.0,60.0,100.0,2786.0,216762.0,0.0,0.0,2786.0,216762.0,16841844.0,18527295111.0,12842038.0,3674931639.0,0.0,0.0,0.0
2022-03-11 23:00:00,15790.0,60.0,100.0,2787.0,216842.0,0.0,0.0,2787.0,216842.0,318964.0,29222382.0,160429.0,8212416.0,0.0,0.0,0.0
2022-03-11 11:00:00,15789.0,60.0,100.0,2554.0,198754.0,0.0,0.0,2554.0,198754.0,653259.0,60921730.0,426744.0,40042332.0,0.0,0.0,0.0
2022-03-11 02:00:00,15813.0,60.0,100.0,2786.0,216808.0,0.0,0.0,2786.0,216808.0,62424.0,4545998.0,437.0,524504.0,0.0,0.0,0.0
2022-03-11 21:00:00,15836.0,60.0,100.0,2789.0,217048.0,0.0,0.0,2789.0,217048.0,62479.0,4552770.0,505.0,560721.0,0.0,0.0,0.0
2022-03-11 23:00:00,15821.0,60.0,100.0,2764.0,215002.0,0.0,0.0,2764.0,215002.0,62054.0,4527300.0,586.0,332517.0,0.0,0.0,0.0
2022-03-12 00:00:00,15806.0,60.0,100.0,3013.0,234370.0,0.0,0.0,3013.0,234370.0,8605325.0,10198444794.0,4688816.0,1607513233.0,0.0,0.0,0.0
2022-03-11 18:00:00,15817.0,60.0,100.0,2785.0,216728.0,0.0,0.0,2785.0,216728.0,887910.0,942477908.0,536755.0,242496367.0,0.0,0.0,0.0
2022-03-11 20:00:00,15792.0,60.0,100.0,2779.0,216294.0,0.0,0.0,2779.0,216294.0,4542915.0,5194061412.0,2799637.0,590998935.0,0.0,0.0,0.0
2022-03-11 14:00:00,15822.0,60.0,100.0,3016.0,234610.0,0.0,0.0,3016.0,234610.0,67642.0,4927696.0,498.0,557849.0,0.0,0.0,0.0
2022-03-11 21:00:00,15783.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,20952013.0,20269133816.0,15383511.0,3830088133.0,0.0,0.0,0.0
2022-03-11 13:00:00,15825.0,60.0,100.0,2782.0,216488.0,0.0,0.0,2782.0,216488.0,327083.0,29426944.0,228175.0,22902928.0,0.0,0.0,0.0
2022-03-11 15:00:00,15797.0,60.0,100.0,3010.0,234222.0,0.0,0.0,3010.0,234222.0,67534.0,4921808.0,305.0,293444.0,0.0,0.0,0.0
2022-03-11 10:00:00,15836.0,60.0,100.0,2788.0,216922.0,0.0,0.0,2788.0,216922.0,62414.0,4545188.0,446.0,537536.0,0.0,0.0,0.0
2022-03-11 20:00:00,15789.0,60.0,100.0,2553.0,198628.0,0.0,0.0,2553.0,198628.0,737642.0,71877440.0,553317.0,49373076.0,0.0,0.0,0.0
2022-03-11 14:00:00,15811.0,60.0,100.0,2784.0,216602.0,0.0,0.0,2784.0,216602.0,62466.0,4550712.0,491.0,560813.0,0.0,0.0,0.0
2022-03-11 15:00:00,15798.0,60.0,100.0,2781.0,216362.0,0.0,0.0,2781.0,216362.0,420063.0,38248254.0,226064.0,15013696.0,0.0,0.0,0.0
2022-03-11 19:00:00,15836.0,60.0,100.0,3021.0,235056.0,0.0,0.0,3021.0,235056.0,67607.0,4923338.0,456.0,538373.0,0.0,0.0,0.0
2022-03-11 02:00:00,15831.0,60.0,100.0,3017.0,234736.0,0.0,0.0,3017.0,234736.0,211488.0,18823892.0,117281.0,8379500.0,0.0,0.0,0.0
2022-03-11 16:00:00,15783.0,60.0,100.0,2780.0,216282.0,0.0,0.0,2780.0,216282.0,12728857.0,14730560857.0,8874823.0,2007517004.0,0.0,0.0,0.0
2022-03-11 13:00:00,15785.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,629957.0,56448486.0,405849.0,37010428.0,0.0,0.0,0.0
2022-03-11 09:00:00,15813.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,62423.0,4545836.0,443.0,534148.0,0.0,0.0,0.0
2022-03-11 04:00:00,15802.0,60.0,100.0,2786.0,216762.0,0.0,0.0,2786.0,216762.0,212711.0,18441782.0,153851.0,15953312.0,0.0,0.0,0.0
2022-03-11 03:00:00,15795.0,60.0,100.0,2783.0,216568.0,0.0,0.0,2783.0,216568.0,143477.0,12124624.0,94357.0,9484652.0,0.0,0.0,0.0
2022-03-11 17:00:00,15794.0,18.0,30.0,873.0,67954.0,0.0,0.0,873.0,67954.0,5265973.0,5919825181.0,3771339.0,899963791.0,0.0,0.0,0.0
2022-03-11 17:00:00,15815.0,60.0,100.0,2745.0,213574.0,0.0,0.0,2745.0,213574.0,11823892.0,13605679529.0,7728140.0,1909090457.0,0.0,0.0,0.0
2022-03-11 03:00:00,15798.0,60.0,100.0,2784.0,216602.0,0.0,0.0,2784.0,216602.0,169252.0,15241582.0,88833.0,5501628.0,0.0,0.0,0.0
2022-03-11 18:00:00,15786.0,60.0,100.0,2779.0,216202.0,0.0,0.0,2779.0,216202.0,7647378.0,8854350605.0,4976400.0,1212744178.0,0.0,0.0,0.0
2022-03-11 21:00:00,15835.0,60.0,100.0,2323.0,180826.0,0.0,0.0,2323.0,180826.0,52265.0,3873338.0,2311.0,1053902.0,0.0,0.0,0.0
2022-03-11 00:00:00,15803.0,60.0,100.0,2787.0,216842.0,0.0,0.0,2787.0,216842.0,62331.0,4541120.0,259.0,265468.0,0.0,0.0,0.0
2022-03-11 21:00:00,15821.0,60.0,100.0,2317.0,180484.0,0.0,0.0,2317.0,180484.0,52620.0,3897526.0,2052.0,770436.0,0.0,0.0,0.0
2022-03-11 13:00:00,15812.0,60.0,100.0,2549.0,198308.0,0.0,0.0,2549.0,198308.0,4203062.0,4034303999.0,3242125.0,592240682.0,0.0,0.0,0.0
2022-03-11 19:00:00,15818.0,60.0,100.0,2779.0,216248.0,0.0,0.0,2779.0,216248.0,12679656.0,14122006891.0,8162262.0,2018627793.0,0.0,0.0,0.0
2022-03-11 15:00:00,15834.0,60.0,100.0,2554.0,198708.0,0.0,0.0,2554.0,198708.0,342558.0,31169156.0,175203.0,9692560.0,0.0,0.0,0.0
2022-03-11 06:00:00,15831.0,60.0,100.0,2787.0,216842.0,0.0,0.0,2787.0,216842.0,258670.0,23375382.0,140812.0,9712988.0,0.0,0.0,0.0
2022-03-11 07:00:00,15793.0,60.0,100.0,3018.0,234816.0,0.0,0.0,3018.0,234816.0,67585.0,4922872.0,442.0,519381.0,0.0,0.0,0.0
2022-03-11 19:00:00,15816.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,62458.0,4550316.0,487.0,544832.0,0.0,0.0,0.0
2022-03-11 16:00:00,15797.0,60.0,100.0,2546.0,198114.0,0.0,0.0,2546.0,198114.0,57139.0,4162438.0,262.0,288806.0,0.0,0.0,0.0
2022-03-11 16:00:00,15790.0,60.0,100.0,2776.0,216008.0,0.0,0.0,2776.0,216008.0,360470.0,32973880.0,183156.0,9683828.0,0.0,0.0,0.0
2022-03-11 04:00:00,15822.0,60.0,100.0,2549.0,198308.0,0.0,0.0,2549.0,198308.0,57413.0,4182660.0,602.0,564740.0,0.0,0.0,0.0
2022-03-11 22:00:00,15816.0,60.0,100.0,3019.0,234850.0,0.0,0.0,3019.0,234850.0,67684.0,4933520.0,549.0,567623.0,0.0,0.0,0.0
2022-03-11 12:00:00,15820.0,60.0,100.0,2678.0,208444.0,0.0,0.0,2678.0,208444.0,6565212.0,7897184882.0,4106072.0,847369426.0,0.0,0.0,0.0
2022-03-12 00:00:00,15796.0,60.0,100.0,2788.0,216830.0,0.0,0.0,2788.0,216830.0,62342.0,4542104.0,263.0,278692.0,0.0,0.0,0.0
2022-03-11 17:00:00,15785.0,18.0,30.0,873.0,67954.0,0.0,0.0,873.0,67954.0,213503.0,19137054.0,139080.0,12794076.0,0.0,0.0,0.0
2022-03-11 21:00:00,15803.0,60.0,100.0,2779.0,216202.0,0.0,0.0,2779.0,216202.0,62262.0,4536068.0,270.0,272178.0,0.0,0.0,0.0
2022-03-11 16:00:00,15784.0,60.0,100.0,2549.0,198262.0,0.0,0.0,2549.0,198262.0,14965247.0,17139712946.0,10995516.0,2275459760.0,0.0,0.0,0.0
2022-03-11 07:00:00,15815.0,60.0,100.0,2765.0,215082.0,0.0,0.0,2765.0,215082.0,11471632.0,13233766985.0,7586034.0,1821108617.0,0.0,0.0,0.0
2022-03-11 22:00:00,15796.0,60.0,100.0,2540.0,197588.0,0.0,0.0,2540.0,197588.0,57158.0,4166042.0,301.0,289408.0,0.0,0.0,0.0
2022-03-11 23:00:00,15788.0,60.0,100.0,2778.0,216168.0,0.0,0.0,2778.0,216168.0,472551.0,43752532.0,282950.0,23272220.0,0.0,0.0,0.0
2022-03-11 21:00:00,15820.0,60.0,100.0,2517.0,195840.0,0.0,0.0,2517.0,195840.0,6614338.0,7587817628.0,4093675.0,925084146.0,0.0,0.0,0.0
2022-03-11 15:00:00,15836.0,60.0,100.0,2789.0,216956.0,0.0,0.0,2789.0,216956.0,62419.0,4545510.0,446.0,536204.0,0.0,0.0,0.0
2022-03-11 11:00:00,15806.0,60.0,100.0,2553.0,198628.0,0.0,0.0,2553.0,198628.0,6364310.0,7086313780.0,3699179.0,1208368200.0,0.0,0.0,0.0
2022-03-11 22:00:00,15822.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,61296.0,4466734.0,508.0,566515.0,0.0,0.0,0.0
2022-03-11 21:00:00,15784.0,60.0,100.0,3020.0,234976.0,0.0,0.0,3020.0,234976.0,19712712.0,20229773256.0,15747995.0,3203605505.0,0.0,0.0,0.0
2022-03-11 17:00:00,15810.0,60.0,100.0,2789.0,217002.0,0.0,0.0,2789.0,217002.0,62546.0,4557060.0,628.0,566288.0,0.0,0.0,0.0
2022-03-11 11:00:00,15817.0,60.0,100.0,2783.0,216660.0,0.0,0.0,2783.0,216660.0,798727.0,794129054.0,505660.0,99449820.0,0.0,0.0,0.0
2022-03-11 10:00:00,15809.0,60.0,100.0,2791.0,217162.0,0.0,0.0,2791.0,217162.0,241506.0,21591750.0,148805.0,13487884.0,0.0,0.0,0.0
2022-03-11 03:00:00,15803.0,60.0,100.0,3013.0,234370.0,0.0,0.0,3013.0,234370.0,67507.0,4918064.0,268.0,265985.0,0.0,0.0,0.0
2022-03-11 00:00:00,15812.0,60.0,100.0,2785.0,216682.0,0.0,0.0,2785.0,216682.0,2141511.0,2547567679.0,1099370.0,329588859.0,0.0,0.0,0.0
2022-03-11 08:00:00,15826.0,60.0,100.0,2788.0,216922.0,0.0,0.0,2788.0,216922.0,62345.0,4543094.0,289.0,297802.0,0.0,0.0,0.0
2022-03-11 07:00:00,15830.0,60.0,100.0,3020.0,234930.0,0.0,0.0,3020.0,234930.0,202490.0,17904194.0,132215.0,13804472.0,0.0,0.0,0.0
2022-03-11 15:00:00,15793.0,60.0,100.0,2776.0,215962.0,0.0,0.0,2776.0,215962.0,62406.0,4544688.0,444.0,524892.0,0.0,0.0,0.0
2022-03-11 05:00:00,15793.0,60.0,100.0,2563.0,199382.0,0.0,0.0,2563.0,199382.0,57231.0,4166946.0,417.0,505714.0,0.0,0.0,0.0
2022-03-11 03:00:00,15793.0,60.0,100.0,2789.0,216956.0,0.0,0.0,2789.0,216956.0,62424.0,4546010.0,428.0,511047.0,0.0,0.0,0.0
2022-03-11 16:00:00,15835.0,60.0,100.0,2740.0,213220.0,0.0,0.0,2740.0,213220.0,61610.0,4486738.0,442.0,528540.0,0.0,0.0,0.0
2022-03-11 09:00:00,15792.0,60.0,100.0,2786.0,216762.0,0.0,0.0,2786.0,216762.0,5137367.0,5817974911.0,3684947.0,1256153104.0,0.0,0.0,0.0
2022-03-11 03:00:00,15831.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,189404.0,16870608.0,104539.0,7539228.0,0.0,0.0,0.0
2022-03-11 08:00:00,15794.0,60.0,100.0,2783.0,216522.0,0.0,0.0,2783.0,216522.0,18930129.0,21459010947.0,13121429.0,2904946554.0,0.0,0.0,0.0
2022-03-11 21:00:00,15804.0,60.0,100.0,2385.0,185464.0,0.0,0.0,2385.0,185464.0,462132.0,46956028.0,469808.0,46697220.0,0.0,0.0,0.0
2022-03-11 10:00:00,15801.0,60.0,100.0,2742.0,213288.0,0.0,0.0,2742.0,213288.0,224594.0,19725836.0,137991.0,10994740.0,0.0,0.0,0.0
2022-03-11 07:00:00,15799.0,60.0,100.0,2788.0,216830.0,0.0,0.0,2788.0,216830.0,554600.0,50873998.0,355837.0,32602648.0,0.0,0.0,0.0
2022-03-11 13:00:00,15820.0,60.0,100.0,2771.0,215608.0,0.0,0.0,2771.0,215608.0,7823247.0,9613048604.0,4672093.0,1096404296.0,0.0,0.0,0.0
2022-03-11 13:00:00,15811.0,60.0,100.0,2777.0,216042.0,0.0,0.0,2777.0,216042.0,62448.0,4548498.0,481.0,555323.0,0.0,0.0,0.0
2022-03-11 15:00:00,15823.0,60.0,100.0,2784.0,216602.0,0.0,0.0,2784.0,216602.0,1819086.0,2254800440.0,811420.0,172212103.0,0.0,0.0,0.0
2022-03-11 17:00:00,15792.0,60.0,100.0,2547.0,198194.0,0.0,0.0,2547.0,198194.0,3846332.0,4154070433.0,2491905.0,592137495.0,0.0,0.0,0.0
2022-03-11 19:00:00,15828.0,60.0,100.0,2786.0,216716.0,0.0,0.0,2786.0,216716.0,469181.0,42281556.0,250322.0,15715544.0,0.0,0.0,0.0
2022-03-11 18:00:00,15815.0,60.0,100.0,2724.0,211986.0,0.0,0.0,2724.0,211986.0,12614063.0,13832673609.0,9205531.0,3109153560.0,0.0,0.0,0.0
2022-03-11 13:00:00,15835.0,60.0,100.0,2767.0,215242.0,0.0,0.0,2767.0,215242.0,62051.0,4519958.0,530.0,539580.0,0.0,0.0,0.0
2022-03-11 04:00:00,15806.0,60.0,100.0,3012.0,234382.0,0.0,0.0,3012.0,234382.0,1539369.0,1854286942.0,996264.0,192303913.0,0.0,0.0,0.0
2022-03-11 02:00:00,15788.0,60.0,100.0,2785.0,216636.0,0.0,0.0,2785.0,216636.0,238872.0,20902616.0,139247.0,11039512.0,0.0,0.0,0.0
2022-03-11 03:00:00,15796.0,60.0,100.0,3019.0,234896.0,0.0,0.0,3019.0,234896.0,67504.0,4917818.0,260.0,269746.0,0.0,0.0,0.0
2022-03-11 08:00:00,15820.0,60.0,100.0,2782.0,216442.0,0.0,0.0,2782.0,216442.0,6452756.0,7392885693.0,4170755.0,1766664004.0,0.0,0.0,0.0
2022-03-11 15:00:00,15786.0,60.0,100.0,2782.0,216442.0,0.0,0.0,2782.0,216442.0,7107552.0,8195715378.0,5070264.0,1303177071.0,0.0,0.0,0.0
2022-03-11 19:00:00,15783.0,60.0,100.0,3014.0,234496.0,0.0,0.0,3014.0,234496.0,16483087.0,18551295558.0,12201573.0,2829746037.0,0.0,0.0,0.0
2022-03-11 00:00:00,15825.0,60.0,100.0,2781.0,216408.0,0.0,0.0,2781.0,216408.0,231735.0,20268116.0,161047.0,15892176.0,0.0,0.0,0.0
2022-03-11 20:00:00,15813.0,60.0,100.0,2781.0,216362.0,0.0,0.0,2781.0,216362.0,62164.0,4527164.0,467.0,538630.0,0.0,0.0,0.0
2022-03-11 15:00:00,15799.0,60.0,100.0,2787.0,216842.0,0.0,0.0,2787.0,216842.0,670593.0,62227410.0,435588.0,41050148.0,0.0,0.0,0.0
2022-03-11 12:00:00,15807.0,60.0,100.0,2791.0,217162.0,0.0,0.0,2791.0,217162.0,19923121.0,22615988950.0,15170144.0,3445583153.0,0.0,0.0,0.0
2022-03-11 00:00:00,15797.0,60.0,100.0,3021.0,235056.0,0.0,0.0,3021.0,235056.0,67742.0,4937670.0,504.0,309733.0,0.0,0.0,0.0
2022-03-11 05:00:00,15820.0,60.0,100.0,2784.0,216510.0,0.0,0.0,2784.0,216510.0,1803302.0,2212754043.0,1131821.0,165702165.0,0.0,0.0,0.0
2022-03-11 17:00:00,15833.0,60.0,100.0,2759.0,214602.0,0.0,0.0,2759.0,214602.0,5845103.0,6920909995.0,3511043.0,765829642.0,0.0,0.0,0.0
2022-03-11 01:00:00,15794.0,60.0,100.0,3017.0,234736.0,0.0,0.0,3017.0,234736.0,17850114.0,20937860082.0,14013869.0,3085998451.0,0.0,0.0,0.0
2022-03-11 06:00:00,15789.0,60.0,100.0,3020.0,234976.0,0.0,0.0,3020.0,234976.0,455642.0,40399976.0,290051.0,26604720.0,0.0,0.0,0.0
2022-03-11 07:00:00,15807.0,60.0,100.0,2783.0,216568.0,0.0,0.0,2783.0,216568.0,13631454.0,16263212189.0,9036572.0,1941715722.0,0.0,0.0,0.0
2022-03-12 00:00:00,15791.0,60.0,100.0,2776.0,216008.0,0.0,0.0,2776.0,216008.0,851132.0,894273214.0,640472.0,322743757.0,0.0,0.0,0.0
2022-03-11 22:00:00,15791.0,60.0,100.0,2557.0,198902.0,0.0,0.0,2557.0,198902.0,2806249.0,3257786664.0,1378514.0,320668609.0,0.0,0.0,0.0
2022-03-11 23:00:00,15804.0,60.0,100.0,2761.0,214900.0,0.0,0.0,2761.0,214900.0,349538.0,32579644.0,264306.0,27342696.0,0.0,0.0,0.0
2022-03-11 02:00:00,15806.0,60.0,100.0,2551.0,198468.0,0.0,0.0,2551.0,198468.0,2542298.0,3278243437.0,1557126.0,273157318.0,0.0,0.0,0.0
